,trial,time,y_attacker,x_attacker,y_end_attacker,x_target,y_target,goal_mean,goal_upper,goal_lower,p_in,goal_upper_expand,goal_lower_expand,decision_expand,d_prime_expand
10,187.0,0.46944444444444444,-2.5,-7.5,-2.5,0.0,-2.695717595171586,0.0,4.0,-4.0,1.0,2.4686892917164203,-3.8952503172873234,hit,0.0
11,187.0,0.5155555555555555,-2.5,-6.25,-2.5,0.0,3.520943959314624,0.0,4.0,-4.0,1.0,3.520943959314624,-3.8952503172873234,hit,0.0
12,187.0,0.5616666666666666,-2.5,-5.0,-2.5,0.0,1.0722844322265512,0.0,4.0,-4.0,1.0,3.520943959314624,-3.8952503172873234,hit,0.0
13,187.0,0.6077777777777778,-2.5,-3.75,-2.5,0.0,-1.851817939115418,0.0,4.0,-4.0,1.0,3.520943959314624,-3.8952503172873234,hit,0.0
14,187.0,0.6538888888888889,-2.5,-2.5,-2.5,0.0,-2.3332403942787696,0.0,4.0,-4.0,1.0,3.520943959314624,-3.8952503172873234,hit,0.0
15,187.0,0.7,-2.5,-1.25,-2.5,0.0,1.5329260161763711,0.0,4.0,-4.0,1.0,3.520943959314624,-3.8952503172873234,hit,0.0
0,188.0,0.008333333333333333,2.5,-20.0,2.5,0.0,-0.3817539949937867,0.0,4.0,-4.0,0.6389674373124634,-0.3817539949937867,-0.3817539949937867,miss,0.0
1,188.0,0.05444444444444444,2.5,-18.75,2.5,0.0,-1.9855601798529356,0.0,4.0,-4.0,0.5484407469543369,-0.3817539949937867,-1.9855601798529356,miss,0.0
2,188.0,0.10055555555555555,2.5,-17.5,2.5,0.0,-0.47290321115122413,0.0,4.0,-4.0,0.5484407469543369,-0.3817539949937867,-1.9855601798529356,miss,0.0
3,188.0,0.14666666666666667,2.5,-16.25,2.5,0.0,2.2717150132255277,0.0,4.0,-4.0,0.9372672303219379,2.2717150132255277,-1.9855601798529356,miss,0.0
4,188.0,0.19277777777777777,2.5,-15.0,2.5,0.0,-0.6201320598344155,0.0,4.0,-4.0,0.9372672303219379,2.2717150132255277,-1.9855601798529356,miss,0.0
5,188.0,0.23888888888888887,2.5,-13.75,2.5,0.0,1.4468583931930858,0.0,4.0,-4.0,0.9372672303219379,2.2717150132255277,-1.9855601798529356,miss,0.0
6,188.0,0.28500000000000003,2.5,-12.5,2.5,0.0,-0.6041375470397377,0.0,4.0,-4.0,0.9372672303219379,2.2717150132255277,-1.9855601798529356,miss,0.0
7,188.0,0.33111111111111113,2.5,-11.25,2.5,0.0,1.9963907835994688,0.0,4.0,-4.0,0.9372672303219379,2.2717150132255277,-1.9855601798529356,miss,0.0
8,188.0,0.37722222222222224,2.5,-10.0,2.5,0.0,2.4614696366842175,0.0,4.0,-4.0,0.9873241633065454,2.4614696366842175,-1.9855601798529356,miss,0.0
9,188.0,0.42333333333333334,2.5,-8.75,2.5,0.0,-1.8183660982574317,0.0,4.0,-4.0,0.9873241633065454,2.4614696366842175,-1.9855601798529356,miss,0.0
10,188.0,0.46944444444444444,2.5,-7.5,2.5,0.0,3.9610047425824293,0.0,4.0,-4.0,1.0,3.9610047425824293,-1.9855601798529356,hit,0.0
11,188.0,0.5155555555555555,2.5,-6.25,2.5,0.0,-0.34135434455428637,0.0,4.0,-4.0,1.0,3.9610047425824293,-1.9855601798529356,hit,0.0
12,188.0,0.5616666666666666,2.5,-5.0,2.5,0.0,-1.457995922559661,0.0,4.0,-4.0,1.0,3.9610047425824293,-1.9855601798529356,hit,0.0
13,188.0,0.6077777777777778,2.5,-3.75,2.5,0.0,3.1177154528566584,0.0,4.0,-4.0,1.0,3.9610047425824293,-1.9855601798529356,hit,0.0
14,188.0,0.6538888888888889,2.5,-2.5,2.5,0.0,-3.3282242832690443,0.0,4.0,-4.0,1.0,3.9610047425824293,-3.3282242832690443,hit,0.0
15,188.0,0.7,2.5,-1.25,2.5,0.0,-0.3535336090919916,0.0,4.0,-4.0,1.0,3.9610047425824293,-3.3282242832690443,hit,0.0
0,189.0,0.008333333333333333,3.5,-20.0,3.5,0.0,3.174865861622564,0.0,4.0,-4.0,0.959420795265383,3.174865861622564,3.174865861622564,miss,0.0
1,189.0,0.05444444444444444,3.5,-18.75,3.5,0.0,-0.6304291479981439,0.0,4.0,-4.0,0.9226087082115442,3.174865861622564,-0.6304291479981439,miss,0.0
2,189.0,0.10055555555555555,3.5,-17.5,3.5,0.0,-2.4740274406488094,0.0,4.0,-4.0,0.8619230517311018,3.174865861622564,-2.4740274406488094,miss,0.0
3,189.0,0.14666666666666667,3.5,-16.25,3.5,0.0,-0.5148118330258509,0.0,4.0,-4.0,0.8619230517311018,3.174865861622564,-2.4740274406488094,miss,0.0
4,189.0,0.19277777777777777,3.5,-15.0,3.5,0.0,-0.9565259387417653,0.0,4.0,-4.0,0.8619230517311018,3.174865861622564,-2.4740274406488094,miss,0.0
5,189.0,0.23888888888888887,3.5,-13.75,3.5,0.0,1.609905246007333,0.0,4.0,-4.0,0.8619230517311018,3.174865861622564,-2.4740274406488094,miss,0.0
6,189.0,0.28500000000000003,3.5,-12.5,3.5,0.0,0.29812907322628934,0.0,4.0,-4.0,0.8619230517311018,3.174865861622564,-2.4740274406488094,miss,0.0
7,189.0,0.33111111111111113,3.5,-11.25,3.5,0.0,-3.5777903916639886,0.0,4.0,-4.0,0.7397400365919229,3.174865861622564,-3.5777903916639886,miss,0.0
8,189.0,0.37722222222222224,3.5,-10.0,3.5,0.0,-2.492473220577229,0.0,4.0,-4.0,0.7397400365919229,3.174865861622564,-3.5777903916639886,miss,0.0
9,189.0,0.42333333333333334,3.5,-8.75,3.5,0.0,-2.869458752297726,0.0,4.0,-4.0,0.7397400365919229,3.174865861622564,-3.5777903916639886,miss,0.0
10,189.0,0.46944444444444444,3.5,-7.5,3.5,0.0,-1.3622574464949375,0.0,4.0,-4.0,0.7397400365919229,3.174865861622564,-3.5777903916639886,miss,0.0
11,189.0,0.5155555555555555,3.5,-6.25,3.5,0.0,-3.664793943267499,0.0,4.0,-4.0,0.720225465561694,3.174865861622564,-3.664793943267499,miss,0.0
12,189.0,0.5616666666666666,3.5,-5.0,3.5,0.0,2.3861338914460015,0.0,4.0,-4.0,0.720225465561694,3.174865861622564,-3.664793943267499,miss,0.0
13,189.0,0.6077777777777778,3.5,-3.75,3.5,0.0,3.9747408645513067,0.0,4.0,-4.0,1.0,3.9747408645513067,-3.664793943267499,hit,0.0
14,189.0,0.6538888888888889,3.5,-2.5,3.5,0.0,-0.07155804919925313,0.0,4.0,-4.0,1.0,3.9747408645513067,-3.664793943267499,hit,0.0
15,189.0,0.7,3.5,-1.25,3.5,0.0,2.846696926221224,0.0,4.0,-4.0,1.0,3.9747408645513067,-3.664793943267499,hit,0.0
0,190.0,0.008333333333333333,4.5,-20.0,4.5,0.0,2.1882945023021936,0.0,4.0,-4.0,0.7119752512262127,2.1882945023021936,2.1882945023021936,correct_reject,0.0
1,190.0,0.05444444444444444,4.5,-18.75,4.5,0.0,3.389806322800987,0.0,4.0,-4.0,0.8378042087333001,3.389806322800987,2.1882945023021936,correct_reject,0.0
2,190.0,0.10055555555555555,4.5,-17.5,4.5,0.0,-1.379691079354644,0.0,4.0,-4.0,0.6586642058646544,3.389806322800987,-1.379691079354644,correct_reject,0.0
3,190.0,0.14666666666666667,4.5,-16.25,4.5,0.0,2.904737697297291,0.0,4.0,-4.0,0.6586642058646544,3.389806322800987,-1.379691079354644,correct_reject,0.0
4,190.0,0.19277777777777777,4.5,-15.0,4.5,0.0,-1.2057032532074619,0.0,4.0,-4.0,0.6586642058646544,3.389806322800987,-1.379691079354644,correct_reject,0.0
5,190.0,0.23888888888888887,4.5,-13.75,4.5,0.0,3.481061046492422,0.0,4.0,-4.0,0.6778109003982411,3.481061046492422,-1.379691079354644,correct_reject,0.0
6,190.0,0.28500000000000003,4.5,-12.5,4.5,0.0,-2.755937769464123,0.0,4.0,-4.0,0.42630132347367755,3.481061046492422,-2.755937769464123,correct_reject,0.0
7,190.0,0.33111111111111113,4.5,-11.25,4.5,0.0,-0.8957037622293402,0.0,4.0,-4.0,0.42630132347367755,3.481061046492422,-2.755937769464123,correct_reject,0.0
8,190.0,0.37722222222222224,4.5,-10.0,4.5,0.0,3.9055314315861818,0.0,4.0,-4.0,0.5614885653980615,3.9055314315861818,-2.755937769464123,correct_reject,0.0
9,190.0,0.42333333333333334,4.5,-8.75,4.5,0.0,-2.485326455803574,0.0,4.0,-4.0,0.5614885653980615,3.9055314315861818,-2.755937769464123,correct_reject,0.0
10,190.0,0.46944444444444444,4.5,-7.5,4.5,0.0,1.9112225342626612,0.0,4.0,-4.0,0.5614885653980615,3.9055314315861818,-2.755937769464123,correct_reject,0.0
11,190.0,0.5155555555555555,4.5,-6.25,4.5,0.0,-3.311716799571414,0.0,4.0,-4.0,0.2501312877588834,3.9055314315861818,-3.311716799571414,correct_reject,0.0
12,190.0,0.5616666666666666,4.5,-5.0,4.5,0.0,-1.5994851405523551,0.0,4.0,-4.0,0.2501312877588834,3.9055314315861818,-3.311716799571414,correct_reject,0.0
13,190.0,0.6077777777777778,4.5,-3.75,4.5,0.0,-2.848327271847065,0.0,4.0,-4.0,0.2501312877588834,3.9055314315861818,-3.311716799571414,correct_reject,0.0
14,190.0,0.6538888888888889,4.5,-2.5,4.5,0.0,-2.9592229618686767,0.0,4.0,-4.0,0.2501312877588834,3.9055314315861818,-3.311716799571414,correct_reject,0.0
15,190.0,0.7,4.5,-1.25,4.5,0.0,-3.5295485348628253,0.0,4.0,-4.0,0.0,3.9055314315861818,-3.5295485348628253,correct_reject,0.0
0,191.0,0.008333333333333333,5.5,-20.0,5.5,0.0,-3.128874489657722,0.0,4.0,-4.0,0.0,-3.128874489657722,-3.128874489657722,correct_reject,0.0
1,191.0,0.05444444444444444,5.5,-18.75,5.5,0.0,-2.405297030813828,0.0,4.0,-4.0,0.0,-2.405297030813828,-3.128874489657722,correct_reject,0.0
2,191.0,0.10055555555555555,5.5,-17.5,5.5,0.0,-0.34800545054667875,0.0,4.0,-4.0,0.0,-0.34800545054667875,-3.128874489657722,correct_reject,0.0
3,191.0,0.14666666666666667,5.5,-16.25,5.5,0.0,0.16735394999045017,0.0,4.0,-4.0,0.0,0.16735394999045017,-3.128874489657722,correct_reject,0.0
4,191.0,0.19277777777777777,5.5,-15.0,5.5,0.0,-3.0833841163245346,0.0,4.0,-4.0,0.0,0.16735394999045017,-3.128874489657722,correct_reject,0.0
5,191.0,0.23888888888888887,5.5,-13.75,5.5,0.0,-3.8720722930094285,0.0,4.0,-4.0,0.0,0.16735394999045017,-3.8720722930094285,correct_reject,0.0
6,191.0,0.28500000000000003,5.5,-12.5,5.5,0.0,0.4844838016912272,0.0,4.0,-4.0,0.0,0.4844838016912272,-3.8720722930094285,correct_reject,0.0
7,191.0,0.33111111111111113,5.5,-11.25,5.5,0.0,-1.6934614699796384,0.0,4.0,-4.0,0.0,0.4844838016912272,-3.8720722930094285,correct_reject,0.0
8,191.0,0.37722222222222224,5.5,-10.0,5.5,0.0,0.5866587440036559,0.0,4.0,-4.0,0.0,0.5866587440036559,-3.8720722930094285,correct_reject,0.0
9,191.0,0.42333333333333334,5.5,-8.75,5.5,0.0,-0.8713187766040145,0.0,4.0,-4.0,0.0,0.5866587440036559,-3.8720722930094285,correct_reject,0.0
10,191.0,0.46944444444444444,5.5,-7.5,5.5,0.0,-3.380032371715579,0.0,4.0,-4.0,0.0,0.5866587440036559,-3.8720722930094285,correct_reject,0.0
11,191.0,0.5155555555555555,5.5,-6.25,5.5,0.0,3.4760903186453938,0.0,4.0,-4.0,0.0,3.4760903186453938,-3.8720722930094285,correct_reject,0.0
12,191.0,0.5616666666666666,5.5,-5.0,5.5,0.0,2.072843171406727,0.0,4.0,-4.0,0.0,3.4760903186453938,-3.8720722930094285,correct_reject,0.0
13,191.0,0.6077777777777778,5.5,-3.75,5.5,0.0,3.7592167838706594,0.0,4.0,-4.0,0.0,3.7592167838706594,-3.8720722930094285,correct_reject,0.0
14,191.0,0.6538888888888889,5.5,-2.5,5.5,0.0,3.7397515286771865,0.0,4.0,-4.0,0.0,3.7592167838706594,-3.8720722930094285,correct_reject,0.0
15,191.0,0.7,5.5,-1.25,5.5,0.0,-2.7993524302753396,0.0,4.0,-4.0,0.0,3.7592167838706594,-3.8720722930094285,correct_reject,0.0
0,192.0,0.008333333333333333,-5.5,-20.0,-5.5,0.0,3.9065832755808536,0.0,4.0,-4.0,0.0,3.9065832755808536,3.9065832755808536,correct_reject,0.0
1,192.0,0.05444444444444444,-5.5,-18.75,-5.5,0.0,1.6001567733212054,0.0,4.0,-4.0,0.0,3.9065832755808536,1.6001567733212054,correct_reject,0.0
2,192.0,0.10055555555555555,-5.5,-17.5,-5.5,0.0,1.44187847054721,0.0,4.0,-4.0,0.0,3.9065832755808536,1.44187847054721,correct_reject,0.0
3,192.0,0.14666666666666667,-5.5,-16.25,-5.5,0.0,1.1077860518090192,0.0,4.0,-4.0,0.0,3.9065832755808536,1.1077860518090192,correct_reject,0.0
4,192.0,0.19277777777777777,-5.5,-15.0,-5.5,0.0,-2.7639683805767614,0.0,4.0,-4.0,0.0,3.9065832755808536,-2.7639683805767614,correct_reject,0.0
5,192.0,0.23888888888888887,-5.5,-13.75,-5.5,0.0,3.3037646489456565,0.0,4.0,-4.0,0.0,3.9065832755808536,-2.7639683805767614,correct_reject,0.0
6,192.0,0.28500000000000003,-5.5,-12.5,-5.5,0.0,-3.84083416100757,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
7,192.0,0.33111111111111113,-5.5,-11.25,-5.5,0.0,1.2132152329437922,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
8,192.0,0.37722222222222224,-5.5,-10.0,-5.5,0.0,1.3472115541214524,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
9,192.0,0.42333333333333334,-5.5,-8.75,-5.5,0.0,-2.9640744095106504,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
10,192.0,0.46944444444444444,-5.5,-7.5,-5.5,0.0,-0.5350401434878442,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
11,192.0,0.5155555555555555,-5.5,-6.25,-5.5,0.0,2.7714478563240252,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
12,192.0,0.5616666666666666,-5.5,-5.0,-5.5,0.0,2.305215868648137,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
13,192.0,0.6077777777777778,-5.5,-3.75,-5.5,0.0,-0.3753115540937433,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
14,192.0,0.6538888888888889,-5.5,-2.5,-5.5,0.0,2.163601850240985,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
15,192.0,0.7,-5.5,-1.25,-5.5,0.0,-1.6476984905227097,0.0,4.0,-4.0,0.0,3.9065832755808536,-3.84083416100757,correct_reject,0.0
0,193.0,0.008333333333333333,-4.5,-20.0,-4.5,0.0,-0.7354326665408406,0.0,4.0,-4.0,0.5303675217560436,-0.7354326665408406,-0.7354326665408406,correct_reject,0.0
1,193.0,0.05444444444444444,-4.5,-18.75,-4.5,0.0,2.684990275449616,0.0,4.0,-4.0,0.17960550104061104,2.684990275449616,-0.7354326665408406,correct_reject,0.0
2,193.0,0.10055555555555555,-4.5,-17.5,-4.5,0.0,2.9456754845336093,0.0,4.0,-4.0,0.13008707849761744,2.9456754845336093,-0.7354326665408406,correct_reject,0.0
3,193.0,0.14666666666666667,-4.5,-16.25,-4.5,0.0,-1.545603776169104,0.0,4.0,-4.0,0.1601244626514277,2.9456754845336093,-1.545603776169104,correct_reject,0.0
4,193.0,0.19277777777777777,-4.5,-15.0,-4.5,0.0,3.762818141734842,0.0,4.0,-4.0,0.0,3.762818141734842,-1.545603776169104,correct_reject,0.0
5,193.0,0.23888888888888887,-4.5,-13.75,-4.5,0.0,0.9585505533198813,0.0,4.0,-4.0,0.0,3.762818141734842,-1.545603776169104,correct_reject,0.0
6,193.0,0.28500000000000003,-4.5,-12.5,-4.5,0.0,-2.698441358405871,0.0,4.0,-4.0,0.0,3.762818141734842,-2.698441358405871,correct_reject,0.0
7,193.0,0.33111111111111113,-4.5,-11.25,-4.5,0.0,-0.5577524104229905,0.0,4.0,-4.0,0.0,3.762818141734842,-2.698441358405871,correct_reject,0.0
8,193.0,0.37722222222222224,-4.5,-10.0,-4.5,0.0,-3.0421309315904024,0.0,4.0,-4.0,0.0,3.762818141734842,-3.0421309315904024,correct_reject,0.0
9,193.0,0.42333333333333334,-4.5,-8.75,-4.5,0.0,-3.711565855612891,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
10,193.0,0.46944444444444444,-4.5,-7.5,-4.5,0.0,-3.617259922264645,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
11,193.0,0.5155555555555555,-4.5,-6.25,-4.5,0.0,1.5080460286620587,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
12,193.0,0.5616666666666666,-4.5,-5.0,-4.5,0.0,-3.27260011161476,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
13,193.0,0.6077777777777778,-4.5,-3.75,-4.5,0.0,1.596189082883999,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
14,193.0,0.6538888888888889,-4.5,-2.5,-4.5,0.0,-1.4624970267930255,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
15,193.0,0.7,-4.5,-1.25,-4.5,0.0,-2.079824700266454,0.0,4.0,-4.0,0.0,3.762818141734842,-3.711565855612891,correct_reject,0.0
0,194.0,0.008333333333333333,-3.5,-20.0,-3.5,0.0,2.9546806335638545,0.0,4.0,-4.0,0.19322748336708073,2.9546806335638545,2.9546806335638545,miss,0.0
1,194.0,0.05444444444444444,-3.5,-18.75,-3.5,0.0,1.0997572253435157,0.0,4.0,-4.0,0.2515542066643248,2.9546806335638545,1.0997572253435157,miss,0.0
2,194.0,0.10055555555555555,-3.5,-17.5,-3.5,0.0,-0.570463516381527,0.0,4.0,-4.0,0.34544573473082446,2.9546806335638545,-0.570463516381527,miss,0.0
3,194.0,0.14666666666666667,-3.5,-16.25,-3.5,0.0,-3.1752606233356095,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
4,194.0,0.19277777777777777,-3.5,-15.0,-3.5,0.0,-2.6626015354489274,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
5,194.0,0.23888888888888887,-3.5,-13.75,-3.5,0.0,-2.5892397601084802,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
6,194.0,0.28500000000000003,-3.5,-12.5,-3.5,0.0,-2.075984155596977,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
7,194.0,0.33111111111111113,-3.5,-11.25,-3.5,0.0,0.6458118521755329,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
8,194.0,0.37722222222222224,-3.5,-10.0,-3.5,0.0,1.143204038394951,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
9,194.0,0.42333333333333334,-3.5,-8.75,-3.5,0.0,-2.9206123104303323,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
10,194.0,0.46944444444444444,-3.5,-7.5,-3.5,0.0,1.1406921659719975,0.0,4.0,-4.0,0.8266156732454801,2.9546806335638545,-3.1752606233356095,miss,0.0
11,194.0,0.5155555555555555,-3.5,-6.25,-3.5,0.0,3.0198124563341127,0.0,4.0,-4.0,0.8203590004050919,3.0198124563341127,-3.1752606233356095,miss,0.0
12,194.0,0.5616666666666666,-3.5,-5.0,-3.5,0.0,-0.2537085537745609,0.0,4.0,-4.0,0.8203590004050919,3.0198124563341127,-3.1752606233356095,miss,0.0
13,194.0,0.6077777777777778,-3.5,-3.75,-3.5,0.0,0.7207390099953122,0.0,4.0,-4.0,0.8203590004050919,3.0198124563341127,-3.1752606233356095,miss,0.0
14,194.0,0.6538888888888889,-3.5,-2.5,-3.5,0.0,2.5679398791204218,0.0,4.0,-4.0,0.8203590004050919,3.0198124563341127,-3.1752606233356095,miss,0.0
15,194.0,0.7,-3.5,-1.25,-3.5,0.0,1.531522645874019,0.0,4.0,-4.0,0.8203590004050919,3.0198124563341127,-3.1752606233356095,miss,0.0
0,195.0,0.008333333333333333,-2.5,-20.0,-2.5,0.0,1.419876266992242,0.0,4.0,-4.0,0.5092021533126564,1.419876266992242,1.419876266992242,miss,0.0
1,195.0,0.05444444444444444,-2.5,-18.75,-2.5,0.0,-2.3740225252331273,0.0,4.0,-4.0,0.9685019511588323,1.419876266992242,-2.3740225252331273,miss,0.0
2,195.0,0.10055555555555555,-2.5,-17.5,-2.5,0.0,-0.03543010368950217,0.0,4.0,-4.0,0.9685019511588323,1.419876266992242,-2.3740225252331273,miss,0.0
3,195.0,0.14666666666666667,-2.5,-16.25,-2.5,0.0,3.0199381724730276,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
4,195.0,0.19277777777777777,-2.5,-15.0,-2.5,0.0,0.0994532856102337,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
5,195.0,0.23888888888888887,-2.5,-13.75,-2.5,0.0,-1.7020757989162787,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
6,195.0,0.28500000000000003,-2.5,-12.5,-2.5,0.0,-0.3398589871695421,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
7,195.0,0.33111111111111113,-2.5,-11.25,-2.5,0.0,1.490491155174083,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
8,195.0,0.37722222222222224,-2.5,-10.0,-2.5,0.0,-0.6723839554287121,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
9,195.0,0.42333333333333334,-2.5,-8.75,-2.5,0.0,0.8508542938349439,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
10,195.0,0.46944444444444444,-2.5,-7.5,-2.5,0.0,-1.0404859683410441,0.0,4.0,-4.0,0.9491627078851932,3.0199381724730276,-2.3740225252331273,miss,0.0
11,195.0,0.5155555555555555,-2.5,-6.25,-2.5,0.0,3.6523922747373714,0.0,4.0,-4.0,0.9328714152946631,3.6523922747373714,-2.3740225252331273,miss,0.0
12,195.0,0.5616666666666666,-2.5,-5.0,-2.5,0.0,3.3775815751425906,0.0,4.0,-4.0,0.9328714152946631,3.6523922747373714,-2.3740225252331273,miss,0.0
13,195.0,0.6077777777777778,-2.5,-3.75,-2.5,0.0,-0.2124396423056849,0.0,4.0,-4.0,0.9328714152946631,3.6523922747373714,-2.3740225252331273,miss,0.0
14,195.0,0.6538888888888889,-2.5,-2.5,-2.5,0.0,2.996149693162371,0.0,4.0,-4.0,0.9328714152946631,3.6523922747373714,-2.3740225252331273,miss,0.0
15,195.0,0.7,-2.5,-1.25,-2.5,0.0,-2.124913367094903,0.0,4.0,-4.0,0.9328714152946631,3.6523922747373714,-2.3740225252331273,miss,0.0
0,196.0,0.008333333333333333,2.5,-20.0,2.5,0.0,0.4640248546299537,0.0,4.0,-4.0,0.744689793515431,0.4640248546299537,0.4640248546299537,miss,0.0
1,196.0,0.05444444444444444,2.5,-18.75,2.5,0.0,3.794832854921757,0.0,4.0,-4.0,1.0,3.794832854921757,0.4640248546299537,hit,0.0
2,196.0,0.10055555555555555,2.5,-17.5,2.5,0.0,3.573918927487588,0.0,4.0,-4.0,1.0,3.794832854921757,0.4640248546299537,hit,0.0
3,196.0,0.14666666666666667,2.5,-16.25,2.5,0.0,3.929742052203057,0.0,4.0,-4.0,1.0,3.929742052203057,0.4640248546299537,hit,0.0
4,196.0,0.19277777777777777,2.5,-15.0,2.5,0.0,0.8759943554624954,0.0,4.0,-4.0,1.0,3.929742052203057,0.4640248546299537,hit,0.0
5,196.0,0.23888888888888887,2.5,-13.75,2.5,0.0,-1.497941656781932,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
6,196.0,0.28500000000000003,2.5,-12.5,2.5,0.0,1.862395883648074,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
7,196.0,0.33111111111111113,2.5,-11.25,2.5,0.0,1.9430821288016764,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
8,196.0,0.37722222222222224,2.5,-10.0,2.5,0.0,-0.19403221864823816,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
9,196.0,0.42333333333333334,2.5,-8.75,2.5,0.0,1.2424159071164542,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
10,196.0,0.46944444444444444,2.5,-7.5,2.5,0.0,3.7632584753017557,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
11,196.0,0.5155555555555555,2.5,-6.25,2.5,0.0,-0.9904416369010143,0.0,4.0,-4.0,1.0,3.929742052203057,-1.497941656781932,hit,0.0
12,196.0,0.5616666666666666,2.5,-5.0,2.5,0.0,-2.6629233481101453,0.0,4.0,-4.0,1.0,3.929742052203057,-2.6629233481101453,hit,0.0
13,196.0,0.6077777777777778,2.5,-3.75,2.5,0.0,0.3791947692922504,0.0,4.0,-4.0,1.0,3.929742052203057,-2.6629233481101453,hit,0.0
14,196.0,0.6538888888888889,2.5,-2.5,2.5,0.0,2.558943391988815,0.0,4.0,-4.0,1.0,3.929742052203057,-2.6629233481101453,hit,0.0
15,196.0,0.7,2.5,-1.25,2.5,0.0,-2.907552378534656,0.0,4.0,-4.0,1.0,3.929742052203057,-2.907552378534656,hit,0.0
0,197.0,0.008333333333333333,3.5,-20.0,3.5,0.0,-2.6928255963099605,0.0,4.0,-4.0,0.22595936302381747,-2.6928255963099605,-2.6928255963099605,miss,0.0
1,197.0,0.05444444444444444,3.5,-18.75,3.5,0.0,-2.973371421064307,0.0,4.0,-4.0,0.19782863461166877,-2.6928255963099605,-2.973371421064307,miss,0.0
2,197.0,0.10055555555555555,3.5,-17.5,3.5,0.0,0.6867140109012961,0.0,4.0,-4.0,0.35187998645969887,0.6867140109012961,-2.973371421064307,miss,0.0
3,197.0,0.14666666666666667,3.5,-16.25,3.5,0.0,3.7823186279364958,0.0,4.0,-4.0,1.0,3.7823186279364958,-2.973371421064307,hit,0.0
4,197.0,0.19277777777777777,3.5,-15.0,3.5,0.0,3.9418209712120813,0.0,4.0,-4.0,1.0,3.9418209712120813,-2.973371421064307,hit,0.0
5,197.0,0.23888888888888887,3.5,-13.75,3.5,0.0,2.7360608923843204,0.0,4.0,-4.0,1.0,3.9418209712120813,-2.973371421064307,hit,0.0
6,197.0,0.28500000000000003,3.5,-12.5,3.5,0.0,2.7900201854025406,0.0,4.0,-4.0,1.0,3.9418209712120813,-2.973371421064307,hit,0.0
7,197.0,0.33111111111111113,3.5,-11.25,3.5,0.0,-2.9437069902544284,0.0,4.0,-4.0,1.0,3.9418209712120813,-2.973371421064307,hit,0.0
