,Unnamed: 0,trial,time,y_attacker,x_attacker,y_end_attacker,x_target,y_target,goal_mean,goal_upper,goal_lower,p_in,goal_upper_expand,goal_lower_expand,decision_expand,d_prime_expand,p_in_diff
1013,5,63.0,0.2388888888888889,5.5,-13.75,5.5,0.0,-0.939543072427412,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1014,6,63.0,0.28500000000000003,5.5,-12.5,5.5,0.0,-0.7138385569668371,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1015,7,63.0,0.33111111111111113,5.5,-11.25,5.5,0.0,-1.1049335275255192,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1016,8,63.0,0.37722222222222224,5.5,-10.0,5.5,0.0,1.094255592739053,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1017,9,63.0,0.4233333333333333,5.5,-8.75,5.5,0.0,0.7882567430484215,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1018,10,63.0,0.4694444444444445,5.5,-7.5,5.5,0.0,0.9550639278961991,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1019,11,63.0,0.5155555555555555,5.5,-6.25,5.5,0.0,2.580471298352105,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1020,12,63.0,0.5616666666666666,5.5,-5.0,5.5,0.0,0.050762654694521465,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1021,13,63.0,0.6077777777777778,5.5,-3.75,5.5,0.0,2.639184676425793,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1022,14,63.0,0.6538888888888889,5.5,-2.5,5.5,0.0,2.677344991801646,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1023,15,63.0,0.7,5.5,-1.25,5.5,0.0,0.5473867454506047,0.0,4.0,-4.0,0.29114684441368244,3.601967648685513,-1.7204222760026866,correct_reject,0.0,0.0
1024,0,64.0,0.008333333333333333,-5.5,-20.0,-5.5,0.0,-0.3007764847271659,0.0,4.0,-4.0,0.35009706059089574,-0.3007764847271659,-0.3007764847271659,correct_reject,0.0,0.35009706059089574
1025,1,64.0,0.054444444444444434,-5.5,-18.75,-5.5,0.0,1.2581646000250697,0.0,4.0,-4.0,0.19279988218011224,1.2581646000250697,-0.3007764847271659,correct_reject,0.0,0.1572971784107835
1026,2,64.0,0.10055555555555556,-5.5,-17.5,-5.5,0.0,-1.5962425701454157,0.0,4.0,-4.0,0.2413396164531103,1.2581646000250697,-1.5962425701454157,correct_reject,0.0,0.04853973427299807
1027,3,64.0,0.14666666666666667,-5.5,-16.25,-5.5,0.0,1.6222916262057376,0.0,4.0,-4.0,0.18356470794467739,1.6222916262057376,-1.5962425701454157,correct_reject,0.0,0.05777490850843292
1028,4,64.0,0.19277777777777774,-5.5,-15.0,-5.5,0.0,1.353131073238858,0.0,4.0,-4.0,0.18356470794467739,1.6222916262057376,-1.5962425701454157,correct_reject,0.0,0.0
1029,5,64.0,0.2388888888888889,-5.5,-13.75,-5.5,0.0,1.5522559668511002,0.0,4.0,-4.0,0.18356470794467739,1.6222916262057376,-1.5962425701454157,correct_reject,0.0,0.0
1030,6,64.0,0.28500000000000003,-5.5,-12.5,-5.5,0.0,1.318313592409332,0.0,4.0,-4.0,0.18356470794467739,1.6222916262057376,-1.5962425701454157,correct_reject,0.0,0.0
1031,7,64.0,0.33111111111111113,-5.5,-11.25,-5.5,0.0,-2.377880797550854,0.0,4.0,-4.0,0.21943655246724303,1.6222916262057376,-2.377880797550854,correct_reject,0.0,0.035871844522565643
1032,8,64.0,0.37722222222222224,-5.5,-10.0,-5.5,0.0,0.9475252512005534,0.0,4.0,-4.0,0.21943655246724303,1.6222916262057376,-2.377880797550854,correct_reject,0.0,0.0
1033,9,64.0,0.4233333333333333,-5.5,-8.75,-5.5,0.0,1.3664248146273303,0.0,4.0,-4.0,0.21943655246724303,1.6222916262057376,-2.377880797550854,correct_reject,0.0,0.0
1034,10,64.0,0.4694444444444445,-5.5,-7.5,-5.5,0.0,3.6427810014255178,0.0,4.0,-4.0,0.0,3.6427810014255178,-2.377880797550854,correct_reject,0.0,0.21943655246724303
1035,11,64.0,0.5155555555555555,-5.5,-6.25,-5.5,0.0,0.5386523765247677,0.0,4.0,-4.0,0.0,3.6427810014255178,-2.377880797550854,correct_reject,0.0,0.0
1036,12,64.0,0.5616666666666666,-5.5,-5.0,-5.5,0.0,-0.6087476853687042,0.0,4.0,-4.0,0.0,3.6427810014255178,-2.377880797550854,correct_reject,0.0,0.0
1037,13,64.0,0.6077777777777778,-5.5,-3.75,-5.5,0.0,-3.2783457513486582,0.0,4.0,-4.0,0.0,3.6427810014255178,-3.2783457513486582,correct_reject,0.0,0.0
1038,14,64.0,0.6538888888888889,-5.5,-2.5,-5.5,0.0,-3.3995613642391436,0.0,4.0,-4.0,0.0,3.6427810014255178,-3.3995613642391436,correct_reject,0.0,0.0
1039,15,64.0,0.7,-5.5,-1.25,-5.5,0.0,0.4547630892010757,0.0,4.0,-4.0,0.0,3.6427810014255178,-3.3995613642391436,correct_reject,0.0,0.0
1040,0,65.0,0.008333333333333333,-4.5,-20.0,-4.5,0.0,-0.1173496588805918,0.0,4.0,-4.0,0.452168707360074,-0.1173496588805918,-0.1173496588805918,correct_reject,0.0,0.452168707360074
1041,1,65.0,0.054444444444444434,-4.5,-18.75,-4.5,0.0,3.0415554267829803,0.0,4.0,-4.0,0.09469853025590991,3.0415554267829803,-0.1173496588805918,correct_reject,0.0,0.35747017710416407
1042,2,65.0,0.10055555555555556,-4.5,-17.5,-4.5,0.0,-3.935972654146207,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.35367033412682913
1043,3,65.0,0.14666666666666667,-4.5,-16.25,-4.5,0.0,1.4851771049696074,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1044,4,65.0,0.19277777777777774,-4.5,-15.0,-4.5,0.0,-1.4010041735720362,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1045,5,65.0,0.2388888888888889,-4.5,-13.75,-4.5,0.0,-1.3171726168519244,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1046,6,65.0,0.28500000000000003,-4.5,-12.5,-4.5,0.0,1.1972987544644784,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1047,7,65.0,0.33111111111111113,-4.5,-11.25,-4.5,0.0,0.3238278336609,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1048,8,65.0,0.37722222222222224,-4.5,-10.0,-4.5,0.0,0.3446847027142974,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1049,9,65.0,0.4233333333333333,-4.5,-8.75,-4.5,0.0,1.1080757587086207,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1050,10,65.0,0.4694444444444445,-4.5,-7.5,-4.5,0.0,1.834885532290066,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1051,11,65.0,0.5155555555555555,-4.5,-6.25,-4.5,0.0,0.4563655378271321,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1052,12,65.0,0.5616666666666666,-4.5,-5.0,-4.5,0.0,1.5796968747696676,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1053,13,65.0,0.6077777777777778,-4.5,-3.75,-4.5,0.0,-3.8961239833609382,0.0,4.0,-4.0,0.44836886438273904,3.0415554267829803,-3.935972654146207,correct_reject,0.0,0.0
1054,14,65.0,0.6538888888888889,-4.5,-2.5,-4.5,0.0,-3.958984513514864,0.0,4.0,-4.0,0.45869223964151085,3.0415554267829803,-3.958984513514864,correct_reject,0.0,0.010323375258771805
1055,15,65.0,0.7,-4.5,-1.25,-4.5,0.0,3.4533528216322886,0.0,4.0,-4.0,0.07937747479566692,3.4533528216322886,-3.958984513514864,correct_reject,0.0,0.3793147648458439
1056,0,66.0,0.008333333333333333,-3.5,-20.0,-3.5,0.0,-1.9602290376188805,0.0,4.0,-4.0,0.8075286297023601,-1.9602290376188805,-1.9602290376188805,miss,0.0,0.8075286297023601
1057,1,66.0,0.054444444444444434,-3.5,-18.75,-3.5,0.0,2.5980920854093768,0.0,4.0,-4.0,0.5526105085852955,2.5980920854093768,-1.9602290376188805,miss,0.0,0.2549181211170646
1058,2,66.0,0.10055555555555556,-3.5,-17.5,-3.5,0.0,3.1451584098995204,0.0,4.0,-4.0,0.4680562823300657,3.1451584098995204,-1.9602290376188805,miss,0.0,0.08455422625522979
1059,3,66.0,0.14666666666666667,-3.5,-16.25,-3.5,0.0,1.0186638304823197,0.0,4.0,-4.0,0.4680562823300657,3.1451584098995204,-1.9602290376188805,miss,0.0,0.0
1060,4,66.0,0.19277777777777774,-3.5,-15.0,-3.5,0.0,-0.3601447167062535,0.0,4.0,-4.0,0.4680562823300657,3.1451584098995204,-1.9602290376188805,miss,0.0,0.0
1061,5,66.0,0.2388888888888889,-3.5,-13.75,-3.5,0.0,-3.817228127392915,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.5319437176699343
1062,6,66.0,0.28500000000000003,-3.5,-12.5,-3.5,0.0,1.1800474434596175,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1063,7,66.0,0.33111111111111113,-3.5,-11.25,-3.5,0.0,2.5627238389603866,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1064,8,66.0,0.37722222222222224,-3.5,-10.0,-3.5,0.0,0.7300212050588549,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1065,9,66.0,0.4233333333333333,-3.5,-8.75,-3.5,0.0,-2.7549270097174268,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1066,10,66.0,0.4694444444444445,-3.5,-7.5,-3.5,0.0,0.30361548547910466,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1067,11,66.0,0.5155555555555555,-3.5,-6.25,-3.5,0.0,-2.1695840485954285,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1068,12,66.0,0.5616666666666666,-3.5,-5.0,-3.5,0.0,1.6596735061966736,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1069,13,66.0,0.6077777777777778,-3.5,-3.75,-3.5,0.0,0.8917625554045072,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1070,14,66.0,0.6538888888888889,-3.5,-2.5,-3.5,0.0,-0.7779174467992904,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1071,15,66.0,0.7,-3.5,-1.25,-3.5,0.0,1.4037821535425348,0.0,4.0,-4.0,1.0,3.1451584098995204,-3.817228127392915,hit,0.0,0.0
1072,0,67.0,0.008333333333333333,-2.5,-20.0,-2.5,0.0,1.6387798813224668,0.0,4.0,-4.0,0.4826525148346916,1.6387798813224668,1.6387798813224668,miss,0.0,0.4826525148346916
1073,1,67.0,0.054444444444444434,-2.5,-18.75,-2.5,0.0,-3.2398141794797053,0.0,4.0,-4.0,1.0,1.6387798813224668,-3.2398141794797053,hit,0.0,0.5173474851653084
1074,2,67.0,0.10055555555555556,-2.5,-17.5,-2.5,0.0,2.9937249003698394,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1075,3,67.0,0.14666666666666667,-2.5,-16.25,-2.5,0.0,0.8411761740805481,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1076,4,67.0,0.19277777777777774,-2.5,-15.0,-2.5,0.0,-3.2341413863361623,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1077,5,67.0,0.2388888888888889,-2.5,-13.75,-2.5,0.0,2.1964003872956583,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1078,6,67.0,0.28500000000000003,-2.5,-12.5,-2.5,0.0,2.5966097165330613,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1079,7,67.0,0.33111111111111113,-2.5,-11.25,-2.5,0.0,-3.1345651260140435,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1080,8,67.0,0.37722222222222224,-2.5,-10.0,-2.5,0.0,1.6668132826674,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1081,9,67.0,0.4233333333333333,-2.5,-8.75,-2.5,0.0,1.2552262570181387,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1082,10,67.0,0.4694444444444445,-2.5,-7.5,-2.5,0.0,-0.5888827974051418,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1083,11,67.0,0.5155555555555555,-2.5,-6.25,-2.5,0.0,1.6756790589485613,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1084,12,67.0,0.5616666666666666,-2.5,-5.0,-2.5,0.0,0.4563098455497494,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1085,13,67.0,0.6077777777777778,-2.5,-3.75,-2.5,0.0,-1.3495405613994622,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1086,14,67.0,0.6538888888888889,-2.5,-2.5,-2.5,0.0,-0.734024979834996,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1087,15,67.0,0.7,-2.5,-1.25,-2.5,0.0,-1.0231036920770773,0.0,4.0,-4.0,1.0,2.9937249003698394,-3.2398141794797053,hit,0.0,0.0
1088,0,68.0,0.008333333333333333,2.5,-20.0,2.5,0.0,2.974724027477227,0.0,4.0,-4.0,0.9406594965653466,2.974724027477227,2.974724027477227,miss,0.0,0.9406594965653466
1089,1,68.0,0.054444444444444434,2.5,-18.75,2.5,0.0,-1.0490277921734208,0.0,4.0,-4.0,1.0,2.974724027477227,-1.0490277921734208,hit,0.0,0.05934050343465336
1090,2,68.0,0.10055555555555556,2.5,-17.5,2.5,0.0,-0.5567019771468447,0.0,4.0,-4.0,1.0,2.974724027477227,-1.0490277921734208,hit,0.0,0.0
1091,3,68.0,0.14666666666666667,2.5,-16.25,2.5,0.0,-3.5965065329409223,0.0,4.0,-4.0,1.0,2.974724027477227,-3.5965065329409223,hit,0.0,0.0
1092,4,68.0,0.19277777777777774,2.5,-15.0,2.5,0.0,-3.8322960785059337,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1093,5,68.0,0.2388888888888889,2.5,-13.75,2.5,0.0,1.1380494058566268,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1094,6,68.0,0.28500000000000003,2.5,-12.5,2.5,0.0,-2.9752771878872872,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1095,7,68.0,0.33111111111111113,2.5,-11.25,2.5,0.0,-0.6780043835897489,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1096,8,68.0,0.37722222222222224,2.5,-10.0,2.5,0.0,-2.6614463373554083,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1097,9,68.0,0.4233333333333333,2.5,-8.75,2.5,0.0,1.4321367602570358,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1098,10,68.0,0.4694444444444445,2.5,-7.5,2.5,0.0,-2.2920065571292936,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1099,11,68.0,0.5155555555555555,2.5,-6.25,2.5,0.0,-2.246883209396884,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1100,12,68.0,0.5616666666666666,2.5,-5.0,2.5,0.0,-0.38963842673920457,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1101,13,68.0,0.6077777777777778,2.5,-3.75,2.5,0.0,1.0912508403240828,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1102,14,68.0,0.6538888888888889,2.5,-2.5,2.5,0.0,-0.8927323429343561,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1103,15,68.0,0.7,2.5,-1.25,2.5,0.0,-2.261769429606934,0.0,4.0,-4.0,1.0,2.974724027477227,-3.8322960785059337,hit,0.0,0.0
1104,0,69.0,0.008333333333333333,3.5,-20.0,3.5,0.0,-2.3621738542833723,0.0,4.0,-4.0,0.26722826821457846,-2.3621738542833723,-2.3621738542833723,miss,0.0,0.26722826821457846
1105,1,69.0,0.054444444444444434,3.5,-18.75,3.5,0.0,3.0507365590623166,0.0,4.0,-4.0,0.8263440727931334,3.0507365590623166,-2.3621738542833723,miss,0.0,0.5591158045785549
1106,2,69.0,0.10055555555555556,3.5,-17.5,3.5,0.0,3.193260517016188,0.0,4.0,-4.0,0.8745218866769068,3.193260517016188,-2.3621738542833723,miss,0.0,0.0481778138837734
1107,3,69.0,0.14666666666666667,3.5,-16.25,3.5,0.0,3.8758520504890197,0.0,4.0,-4.0,1.0,3.8758520504890197,-2.3621738542833723,hit,0.0,0.12547811332309322
1108,4,69.0,0.19277777777777774,3.5,-15.0,3.5,0.0,-3.3878279695381486,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.3878279695381486,hit,0.0,0.0
1109,5,69.0,0.2388888888888889,3.5,-13.75,3.5,0.0,0.5260680052682698,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.3878279695381486,hit,0.0,0.0
1110,6,69.0,0.28500000000000003,3.5,-12.5,3.5,0.0,-3.7383014403647934,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1111,7,69.0,0.33111111111111113,3.5,-11.25,3.5,0.0,3.323440759599527,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1112,8,69.0,0.37722222222222224,3.5,-10.0,3.5,0.0,-0.1480511842463086,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1113,9,69.0,0.4233333333333333,3.5,-8.75,3.5,0.0,-0.43160143391031,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1114,10,69.0,0.4694444444444445,3.5,-7.5,3.5,0.0,3.5331075579406117,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1115,11,69.0,0.5155555555555555,3.5,-6.25,3.5,0.0,0.8605925990668988,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1116,12,69.0,0.5616666666666666,3.5,-5.0,3.5,0.0,-3.4131778183547423,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1117,13,69.0,0.6077777777777778,3.5,-3.75,3.5,0.0,0.02048229464065443,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1118,14,69.0,0.6538888888888889,3.5,-2.5,3.5,0.0,-0.07916732629538448,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1119,15,69.0,0.7,3.5,-1.25,3.5,0.0,2.375599766268164,0.0,4.0,-4.0,1.0,3.8758520504890197,-3.7383014403647934,hit,0.0,0.0
1120,0,70.0,0.008333333333333333,4.5,-20.0,4.5,0.0,2.74246439876906,0.0,4.0,-4.0,0.7803080498461326,2.74246439876906,2.74246439876906,correct_reject,0.0,0.7803080498461326
1121,1,70.0,0.054444444444444434,4.5,-18.75,4.5,0.0,-0.5308927552729372,0.0,4.0,-4.0,0.6281640778647154,2.74246439876906,-0.5308927552729372,correct_reject,0.0,0.15214397198141716
1122,2,70.0,0.10055555555555556,4.5,-17.5,4.5,0.0,-1.1663470401249656,0.0,4.0,-4.0,0.5704095338114106,2.74246439876906,-1.1663470401249656,correct_reject,0.0,0.057754544053304824
1123,3,70.0,0.14666666666666667,4.5,-16.25,4.5,0.0,-1.0896258164458006,0.0,4.0,-4.0,0.5704095338114106,2.74246439876906,-1.1663470401249656,correct_reject,0.0,0.0
1124,4,70.0,0.19277777777777774,4.5,-15.0,4.5,0.0,1.0932907827120069,0.0,4.0,-4.0,0.5704095338114106,2.74246439876906,-1.1663470401249656,correct_reject,0.0,0.0
1125,5,70.0,0.2388888888888889,4.5,-13.75,4.5,0.0,2.0152545772039785,0.0,4.0,-4.0,0.5704095338114106,2.74246439876906,-1.1663470401249656,correct_reject,0.0,0.0
1126,6,70.0,0.28500000000000003,4.5,-12.5,4.5,0.0,3.2576462795934886,0.0,4.0,-4.0,0.6525862976551546,3.2576462795934886,-1.1663470401249656,correct_reject,0.0,0.08217676384374406
1127,7,70.0,0.33111111111111113,4.5,-11.25,4.5,0.0,-1.4565346467443758,0.0,4.0,-4.0,0.6219044041819763,3.2576462795934886,-1.4565346467443758,correct_reject,0.0,0.03068189347317829
1128,8,70.0,0.37722222222222224,4.5,-10.0,4.5,0.0,-1.2588126317156538,0.0,4.0,-4.0,0.6219044041819763,3.2576462795934886,-1.4565346467443758,correct_reject,0.0,0.0
1129,9,70.0,0.4233333333333333,4.5,-8.75,4.5,0.0,-3.125536520739826,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.390299075306596
1130,10,70.0,0.4694444444444445,4.5,-7.5,4.5,0.0,-3.061486639900873,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1131,11,70.0,0.5155555555555555,4.5,-6.25,4.5,0.0,-2.266364116723339,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1132,12,70.0,0.5616666666666666,4.5,-5.0,4.5,0.0,1.0277676809517902,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1133,13,70.0,0.6077777777777778,4.5,-3.75,4.5,0.0,2.684956323683328,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1134,14,70.0,0.6538888888888889,4.5,-2.5,4.5,0.0,1.0291107547345346,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1135,15,70.0,0.7,4.5,-1.25,4.5,0.0,1.1214594114659402,0.0,4.0,-4.0,0.23160532887538032,3.2576462795934886,-3.125536520739826,correct_reject,0.0,0.0
1136,0,71.0,0.008333333333333333,5.5,-20.0,5.5,0.0,-2.216082725981118,0.0,4.0,-4.0,0.03548965925236025,-2.216082725981118,-2.216082725981118,correct_reject,0.0,0.03548965925236025
1137,1,71.0,0.054444444444444434,5.5,-18.75,5.5,0.0,3.1749793530503627,0.0,4.0,-4.0,0.10882484850903718,3.1749793530503627,-2.216082725981118,correct_reject,0.0,0.07333518925667692
1138,2,71.0,0.10055555555555556,5.5,-17.5,5.5,0.0,-2.7627755855156053,0.0,4.0,-4.0,0.0,3.1749793530503627,-2.7627755855156053,correct_reject,0.0,0.10882484850903718
1139,3,71.0,0.14666666666666667,5.5,-16.25,5.5,0.0,-3.388605465985827,0.0,4.0,-4.0,0.0,3.1749793530503627,-3.388605465985827,correct_reject,0.0,0.0
1140,4,71.0,0.19277777777777774,5.5,-15.0,5.5,0.0,-1.139192086611839,0.0,4.0,-4.0,0.0,3.1749793530503627,-3.388605465985827,correct_reject,0.0,0.0
1141,5,71.0,0.2388888888888889,5.5,-13.75,5.5,0.0,3.720256265092278,0.0,4.0,-4.0,0.0,3.720256265092278,-3.388605465985827,correct_reject,0.0,0.0
1142,6,71.0,0.28500000000000003,5.5,-12.5,5.5,0.0,-3.508132568641445,0.0,4.0,-4.0,0.0,3.720256265092278,-3.508132568641445,correct_reject,0.0,0.0
1143,7,71.0,0.33111111111111113,5.5,-11.25,5.5,0.0,-1.7206373534136548,0.0,4.0,-4.0,0.0,3.720256265092278,-3.508132568641445,correct_reject,0.0,0.0
1144,8,71.0,0.37722222222222224,5.5,-10.0,5.5,0.0,-3.5163106994614406,0.0,4.0,-4.0,0.0,3.720256265092278,-3.5163106994614406,correct_reject,0.0,0.0
1145,9,71.0,0.4233333333333333,5.5,-8.75,5.5,0.0,-1.5002726647939726,0.0,4.0,-4.0,0.0,3.720256265092278,-3.5163106994614406,correct_reject,0.0,0.0
1146,10,71.0,0.4694444444444445,5.5,-7.5,5.5,0.0,-3.528056876248643,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1147,11,71.0,0.5155555555555555,5.5,-6.25,5.5,0.0,3.0707465705739176,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1148,12,71.0,0.5616666666666666,5.5,-5.0,5.5,0.0,0.4501949228925479,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1149,13,71.0,0.6077777777777778,5.5,-3.75,5.5,0.0,-3.437472380970328,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1150,14,71.0,0.6538888888888889,5.5,-2.5,5.5,0.0,0.040715348688610035,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1151,15,71.0,0.7,5.5,-1.25,5.5,0.0,-0.36035870043565504,0.0,4.0,-4.0,0.0,3.720256265092278,-3.528056876248643,correct_reject,0.0,0.0
1152,0,72.0,0.008333333333333333,-5.5,-20.0,-5.5,0.0,3.870805529024525,0.0,4.0,-4.0,0.0,3.870805529024525,3.870805529024525,correct_reject,0.0,0.0
1153,1,72.0,0.054444444444444434,-5.5,-18.75,-5.5,0.0,-0.1675517758382581,0.0,4.0,-4.0,0.0,3.870805529024525,-0.1675517758382581,correct_reject,0.0,0.0
1154,2,72.0,0.10055555555555556,-5.5,-17.5,-5.5,0.0,3.5125697362679715,0.0,4.0,-4.0,0.0,3.870805529024525,-0.1675517758382581,correct_reject,0.0,0.0
1155,3,72.0,0.14666666666666667,-5.5,-16.25,-5.5,0.0,-3.726290778463836,0.0,4.0,-4.0,0.0,3.870805529024525,-3.726290778463836,correct_reject,0.0,0.0
1156,4,72.0,0.19277777777777774,-5.5,-15.0,-5.5,0.0,0.9564175128074712,0.0,4.0,-4.0,0.0,3.870805529024525,-3.726290778463836,correct_reject,0.0,0.0
