success,rea_time,mov_time,initPixx,t_draw,t_kbdown,t_eyesfixed,t_go,t_disap,t_movStart,t_movEnd,t_cross,t_end,goResp,hitGoal,goalY,in_out,up_down,difficulty,attackerY,posSet_ 1,posSet_ 2,posSet_ 3,posSet_ 4,posSet_ 5,posSet_ 6,posSet_ 7,posSet_ 8,posSet_ 9,posSet_10,posSet_11,posSet_12,posSet_13,posSet_14,posSet_15,posSet_16,posSet_17,posSet_18,posSet_19,posSet_20,posSet_21,posSet_22,posSet_23,posSet_24,posSet_25,posSet_26,posSet_27,posSet_28,posSet_29,posSet_30,posSet_31,posSet_32,posSet_33,posSet_34,posSet_35,posSet_36,posSet_37,posSet_38,posSet_39,posSet_40,posSet_41,posSet_42,posSet_43,posSet_44,posSet_45,posSet_46,posSet_47,posSet_48,posSet_49,posSet_50,posSet_51,posSet_52,posSet_53,posSet_54,posSet_55,posSet_56,posSet_57,posSet_58,posSet_59,posSet_60,posMovStart,posMovEnd
1,0.384447880000153,0.241968719999932,2429.35758976,2429.65795424,2429.65803456,2429.7989096,2430.53113788,2430.95766516,2430.91558576,2431.15755448,2431.24078664,2431.24086636,1,1,540,-1,-1,1.56666666666667,-2.43333333333333,579.897754428844,450.749949699651,652.150279810286,510.71484732738,478.114914307956,511.571287558116,477.897175862486,547.166336875081,484.982399748617,458.289147041434,562.168881747108,568.056931039288,451.871959769176,454.674147454616,642.250302776948,452.858816337436,502.461823897741,480.674002155342,496.607793435708,499.137229457725,441.160922134241,593.746462306904,471.337258441459,522.56436028918,498.727996115233,632.39896090516,598.940570377983,575.895681581123,660.714218021378,578.010790651937,635.357401907038,644.616713367749,662.721466274746,599.841894632902,647.972726605671,624.019186888725,648.119265424686,490.7718349504,653.40353624765,430.016911584374,631.250429254725,542.161972469975,544.41163123811,536.480724876283,579.318931002263,425.801966917404,552.098779348341,601.459177057446,474.973140657443,626.35376520762,641.891715012109,639.900732835936,662.173485406524,652.498800276813,484.342751406819,564.75492449451,475.881778902319,589.861723703783,553.223514472858,570.206138187791,8,13
1,NaN,NaN,2431.24086636,2431.54111012,2432.19069104,2431.68235456,2432.92300308,2433.34912836,NaN,2433.63274316,2433.63274316,2433.63288072,0,0,368.549478079593,1,1,0.916666666666667,-0.0833333333333333,348.026613270024,467.059569242885,316.906457506349,348.519586953346,367.35867261229,457.107382840996,451.827478732042,488.126939680164,352.02340981244,446.304153781923,390.038630540119,459.068958587389,377.646785370637,280.821023831405,441.417712627291,461.126144310425,250.534377433368,400.561795365847,251.802726463628,375.134819432744,463.711436569065,285.424118150436,372.683417751669,360.447429682035,405.848352389989,396.646170797279,381.688991141662,401.747961043086,293.756055265948,341.170437402504,439.525288028199,295.934763700258,321.506939400984,380.260927587887,373.78218252533,325.471071390808,487.005295371618,473.732521688128,432.739610622991,443.689234409962,401.141129991988,369.633112450356,478.904472637664,290.66143835703,307.836594062282,373.572763254967,490.310829090163,266.545113104976,416.779056443077,252.708653211954,345.32298748378,288.43467541122,287.502201434429,490.509266043054,289.132441130955,301.312309597119,443.929879206792,458.302967335418,420.55660432843,258.695396500307,0,0
1,NaN,NaN,2433.63288072,2433.94081312,2434.14073544,2434.33237228,2435.06452568,2435.49081368,NaN,2435.774479,2435.774479,2435.774582,0,1,368.549478079593,-1,1,0.916666666666667,-1.91666666666667,410.554197264552,246.807003690718,354.98238215166,434.760122464351,275.492953994565,336.142038710699,410.531162215524,381.770841615011,360.092338854859,258.799519865316,385.850841854291,321.233894981478,257.892515815346,250.279592928977,334.743753760312,447.704366691717,329.006719100064,377.108475144315,488.524329752712,346.822736394146,449.171280310398,283.691750807537,265.842285274762,285.477881841118,486.134408654431,295.925937298428,334.789862641251,282.167159461782,258.525704084806,365.647001019904,299.228480284936,477.606983427537,395.970440990386,448.541303967804,425.837125267729,449.543837937903,402.697047148547,388.15286388734,399.423143566229,467.87858139666,479.860611303225,367.431342523407,325.316532184578,391.004753762888,480.75837255863,453.533816456524,363.809572264974,285.387278362367,340.125990709265,339.837004826714,423.667173882853,476.561155794432,385.425467704822,265.059216482347,308.937028298198,307.25874926664,410.493757333472,374.2430435528,254.986824480948,405.873682088983,0,0
0,0.534633040000244,0.174722559999736,2435.774582,2436.07452732,2436.33243764,2436.22397044,2437.064766,2437.49081556,2437.59939904,2437.7741216,2437.7741216,2437.77420132,0,1,540,-1,-1,1.35,-2.65,510.172273222481,429.427327068164,505.365786786856,562.111662851425,561.685091491448,449.279297927632,629.265678841641,459.839764949184,422.866975072934,437.419457852633,460.58392820324,558.618619040218,468.935698238579,445.746953230466,549.998803641632,452.006690395638,460.70797712952,484.097413084614,534.808796510113,653.948053681923,516.936070776881,589.141133637696,586.377782982113,602.025316607349,524.031418094573,627.953986377264,441.06336783937,476.000379896514,430.109469356901,483.135589145456,618.528075029435,474.118252960479,454.723836999257,641.783597171913,524.630430616782,560.077864840939,613.18847682535,600.022274895645,621.190176126536,614.662321929063,573.807876365015,587.327816306576,429.393590100185,629.003536861957,564.423836595938,479.365695568544,454.677602727451,435.167972457505,535.46870577623,655.049773085329,661.409609067692,615.881835121373,638.082157875953,506.641487895785,496.00147002629,548.118187439317,503.323223611943,567.385451820309,454.824205307352,487.425419225125,12,0
1,NaN,NaN,2437.77420132,2438.09919496,2438.54077828,2438.3323992,2439.2731346,2439.6991652,NaN,2439.98271148,2439.98271148,2439.98283728,0,0,368.549478079593,1,-1,1.35,-10.35,482.196060351381,246.664912246302,424.679160016564,310.37371883396,456.164597509062,342.764000721789,328.765211841079,363.490707952966,329.833150479678,412.177114931902,470.506519281773,485.216225497685,489.923921695353,305.036704487824,268.940479493537,399.541784288615,395.950350175924,285.620865250548,488.370509012367,388.917817282985,383.373613199867,454.982540063575,311.242733363445,371.163697939919,313.990442115388,245.879986634827,291.847623666268,394.364805368912,320.774472853761,435.330523754573,469.756013832098,473.961023285431,317.305339797586,314.744834380793,269.356528779222,338.814770409472,302.194438831899,313.40608087075,336.836743006721,384.984017094454,356.389709244418,327.210377662142,357.214072984995,348.992698054031,462.827784542345,330.128296051039,248.524646232792,253.606950292182,414.786044301168,469.05606933438,404.833811127293,418.873889459545,340.561156028278,279.745317190345,442.709886936308,474.157859960576,292.36800785305,246.802691706391,415.148720709618,366.467326358213,0,0
1,NaN,NaN,2439.98283728,2440.29117756,2440.55738628,2440.4407138,2441.28981664,2441.71585624,NaN,2441.99969592,2441.99969592,2441.99980984,0,0,454.274739039796,1,1,1.13333333333333,2.63333333333333,505.164444703712,348.346229343328,528.624447053372,427.083672741275,363.781031035233,505.482244185464,491.027633174635,389.519274095769,434.467480578942,498.722023789105,531.188554259354,473.539653081979,386.581040413252,430.661725300153,523.213580930084,492.29910571776,366.389322802342,551.999250024346,483.220405147162,515.354175375742,418.036888384198,369.350981074086,448.053179936094,395.124427126402,483.822878897095,334.146291150469,334.011065280404,562.387787074237,553.414177846754,452.645506146951,477.031027254227,382.50084155858,351.846746672203,516.984624230886,518.00867137623,406.102228444991,550.571015244663,364.979761026982,479.267626427045,396.111651765463,541.042994431407,400.773014500055,416.608621039229,426.354375367767,501.985461500567,438.260778586653,385.281208082644,559.560055256642,432.781121330351,416.291781400931,360.079014176028,533.635564522933,458.272033256603,359.078547903998,426.548625707926,336.878060861056,397.708359447994,472.744102219147,551.504979806344,392.947016365,0,0
1,NaN,NaN,2441.99980984,2442.27476312,2442.57414192,2442.39074432,2443.30647448,2443.73255872,NaN,2444.01615888,2444.01615888,2444.01627796,0,1,625.725260960204,-1,1,0.266666666666667,6.23333333333333,618.891964924086,515.878293730388,509.783576386324,640.799832390886,547.448316427665,509.10030005941,572.068504891185,646.187300396576,536.778942170145,610.990234167273,619.022577162294,736.209655996056,524.658001053027,558.523758181416,523.614855724122,537.630421824957,541.255591560778,652.142331140259,727.644626408797,614.959103384816,742.962442356602,509.896877166966,694.905040272351,595.852013722554,724.148166393215,656.75066359621,535.163895205891,644.682045663392,573.806267037007,586.410152347932,621.392309971354,694.27338554583,630.328827747484,591.905108859615,566.490530516522,526.706908809603,641.845860227943,511.160567057684,514.670482074982,651.802824879513,739.065526217594,745.1623670544,516.15065517335,571.494695752235,746.291103529962,505.992216666594,599.183081969412,591.072083921142,677.02695961082,557.606393368328,676.532162437974,679.219816758337,556.060304591343,739.000460622074,627.266310770309,625.656515501345,626.511768303799,688.67110413163,509.607694884087,651.737143441842,0,0
1,NaN,NaN,2444.01627796,2444.29093088,2444.29101324,2444.49074136,2445.22294864,2445.6497602,NaN,2445.93280956,2445.93280956,2445.93290392,0,1,540,-1,-1,0.7,-3.3,580.038603440632,656.133095261153,566.884351801754,495.841223445344,603.893041147512,462.67297503342,456.499018334413,631.412732320983,541.254663891259,446.072880088124,517.83791150723,540.572753732736,564.06864729377,636.59030770063,521.000757008032,609.711266259174,443.525981876974,536.685696260527,465.838557478115,591.48024299729,501.945897377721,586.941490190771,657.844749828143,475.092507405696,488.69747772975,599.614788510436,608.465419011569,418.327984589989,449.96179445929,629.594448427843,623.069988560188,609.623290380961,430.170213905577,477.309233641371,470.755790229694,552.587309286215,632.996837659465,491.86906693403,418.743257504686,583.864488867785,465.064241759252,564.407530512438,502.017470280013,540.561412097903,550.917450468335,486.871501209063,598.329604195402,493.06491792056,420.461236571128,490.324514065857,651.658791954542,500.095234251837,615.427630803474,627.52206349909,643.930018864248,454.193994013122,638.986679595078,500.938672066394,612.575881976337,648.821712260879,0,0
1,NaN,NaN,2445.93290392,2446.26627788,2446.59099156,2446.61578704,2447.34802456,2447.774284,NaN,2448.05773536,2448.05773536,2448.05782564,0,1,711.450521920407,-1,1,0.7,8.3,751.045672260354,707.933235778864,628.302347029791,721.560898227607,824.648548491187,642.188477271952,796.026648571557,702.880779990102,653.732807333806,722.199552412459,606.496012829929,738.731026764522,814.291347284058,626.828039703079,751.677233849088,608.769676300369,595.168142650077,612.905940064297,686.073132204564,818.647501894587,779.277210537421,733.645619908,606.57814373644,716.44746390613,620.609128121093,813.186568266998,642.850492618769,591.414566691014,805.34478658148,705.657898733885,687.590995271361,824.467391750469,667.919041096371,779.236271207757,820.541029576841,644.850969499759,787.435521891215,721.683615819277,792.502542394555,717.44365128014,812.875463028412,601.638277896186,680.754970534718,809.59285779147,602.940443311165,778.07915293024,699.037715208474,712.181975115803,707.362509084985,738.307105259784,678.770563170474,602.657494360851,709.176881784654,609.859570041879,602.461546210355,711.134094509805,640.24453491269,657.993278681892,645.297654290163,605.702160301121,0,0
1,NaN,NaN,2448.05782564,2448.35794712,2448.86610064,2448.56582128,2449.59849224,2450.02431572,NaN,2450.30792236,2450.30792236,2450.30801624,0,1,368.549478079593,-1,1,0.266666666666667,-1.26666666666667,314.626968482988,364.807431052183,296.085689424779,281.010369171143,248.594201275054,265.213031727317,461.671288228705,335.027244637864,313.468744720603,364.633121394506,413.031257591839,309.082992391598,366.980995471421,289.762575774924,418.010729206226,307.987503052233,418.780361625318,302.782256646209,473.238954488529,484.19787989516,404.4822897781,487.001251167588,301.836239171105,485.974710949152,269.637745691011,455.481135447326,319.310320888109,357.561220372031,273.797016350386,381.821344707875,467.020037799588,467.875571485147,325.983443387486,336.176178120002,439.839835399067,443.518245677039,278.770330384752,298.072509767057,245.366620876209,379.248519865751,417.564502476765,485.487429751221,395.718122083172,334.594588421695,361.339637041815,354.959199404567,432.251756911529,308.967616525418,347.967994339769,324.469562039139,346.449706825083,304.983242501286,466.942095774383,442.916653164533,415.037910314819,317.844292642072,266.13935732508,260.373247894758,470.798317658466,462.940210004323,0,0
1,NaN,NaN,2450.30801624,2450.64934848,2451.19957948,2450.882522,2451.931586,2452.35762644,NaN,2452.64120476,2452.64120476,2452.64133692,0,0,454.274739039796,1,-1,1.13333333333333,-7.63333333333333,442.03045068156,368.211408833474,426.002039774486,455.429050746541,565.465770299843,347.170036117341,511.591342703357,472.467822589551,518.774081640341,378.022995118702,512.243203455319,577.582928739354,351.569008429401,529.427585603495,463.496562315162,418.591811050401,386.806116693595,379.11143505033,505.26937867611,485.108715043719,400.282161813738,352.421171321725,453.091869652729,415.258769360586,532.81198592684,345.411439620208,438.441278213404,382.375123953121,378.987007896165,555.715276470744,522.865995565081,474.12418392571,414.789234851151,466.711790052404,489.979036488946,380.045117827421,456.848915057471,484.044657448853,407.957960368416,453.555761143394,489.664200160242,438.185114690489,357.348277886829,389.892673656101,490.18710914725,348.933579311544,335.057040408909,346.474087911381,390.09811613348,354.805080478122,383.627019532718,453.145809347325,365.16344109166,531.625250772826,437.149377518901,468.644270559242,460.489588030933,417.994292994355,491.545287925453,373.911798351069,0,0
1,0.426301160000094,0.275063840000257,2452.64133692,2452.9164426,2452.9165258,2453.08251396,2453.81474536,2454.24200596,2454.24104652,2454.51611036,2454.52454548,2454.52464872,1,1,625.725260960204,-1,-1,1.56666666666667,0.0666666666666667,639.884209288153,743.719039385144,527.98167979628,510.318381874943,626.399377977602,664.021871871252,679.973695792514,537.353036139859,534.822640203218,538.503524058086,548.359341755606,661.874278835014,726.525095864568,686.725592669153,676.919318263432,724.695573806863,567.032514776839,693.268617829902,736.19325562712,540.526637913626,602.344443549309,728.195590991177,522.69132585689,573.812763318223,619.411075388942,654.341058206817,618.487068543359,604.172536192609,598.402749647979,647.077886557582,725.823186400154,549.041194764995,663.065704932162,535.89286635944,548.068440087332,716.059239522704,531.892737406759,609.38149217198,662.225464875637,533.986958305431,536.089550999079,748.680678609841,739.263813063569,562.726043259635,725.2749305282,568.388643795723,741.550351382189,631.396272566224,617.834030577798,564.869159604158,659.818969980482,592.32330668126,643.572351361511,682.588773530116,639.068047465096,532.578290319423,607.499770521747,670.668252769888,677.181127442808,712.50141283517,10,15
1,NaN,NaN,2454.52464872,2454.82479204,2455.21604136,2454.99921328,2455.94830336,2456.37441772,NaN,2456.65831908,2456.65831908,2456.65843504,0,0,625.725260960204,1,-1,1.56666666666667,-3.06666666666667,619.65814431621,632.018151888601,543.111976485773,733.017338098794,628.309767166425,595.22659201265,644.789511047599,748.031508574447,631.433959259555,623.841672514088,728.369036856096,715.58701551159,666.214292302724,584.515529242168,688.914468993481,658.447179855272,681.598554636714,638.824109569921,726.517136441266,503.795577957045,695.643612090962,655.94326104564,663.49130999645,527.784314663974,550.571083113111,554.872832566771,682.058079707287,685.778953302806,566.239913205754,641.566197070499,748.663751435594,728.551265483004,694.060674642523,726.031489280285,686.111784082604,657.402407699057,650.825562037196,534.153228933836,695.88496769049,737.178395065888,593.575399143449,655.233088932135,529.268987182012,522.854417086909,515.003642163491,740.23246280638,506.498234000277,658.511335800163,519.88140091045,691.987070663895,649.756069832617,721.023413931785,690.723117775105,534.287441391404,735.481404064067,504.663273499094,643.906764963367,741.029400988149,583.089878739937,718.506377484915,0,0
0,0.467620439999791,0.241825399999925,2456.65843504,2456.9747252,2457.32434884,2457.2576254,2458.0566784,2458.48275028,2458.52429884,2458.76612424,2458.76612424,2458.76620324,0,1,454.274739039796,-1,1,0.916666666666667,0.583333333333333,567.499609591983,403.625087769819,366.768921566263,345.915969562321,574.895061516377,511.573756194669,338.681713069069,513.10378888011,485.307965589724,447.278980688949,443.079444896878,522.988386097545,333.985150369105,557.925403589294,367.728525296162,575.195626836797,391.20434536573,385.892620304495,433.104490170451,544.067894053801,503.24051396407,528.209282073668,550.70796197635,411.891071712049,371.547176471218,428.537862865317,446.477524963571,331.645407544001,566.342521551332,427.177803956306,479.518035642915,551.681947716961,369.38561283579,383.566910375309,403.306742212608,464.216498509264,372.476893986159,555.282107903868,397.313042165966,566.776827831478,332.024605164815,559.001519106753,505.313590640079,477.401808935309,364.53907362761,450.39218701034,439.773452891225,556.442415208564,359.393057659869,371.877134458463,368.499461117442,509.454897424521,484.374485826678,507.052386920144,486.935869251815,517.088655658248,570.26907288082,510.296728173353,411.556073992568,539.70285268772,10,0
1,0.292839480000112,0.291677159999836,2458.76620324,2459.06645084,2459.51597508,2459.21592984,2460.24834652,2460.67448632,2460.541186,2460.83286316,2460.95781528,2460.95791108,1,0,625.725260960204,1,-1,2,-3.5,601.335595423084,507.416569581283,672.201375894122,583.990241851141,682.417695043214,684.074595745569,523.202480277293,698.122891342256,545.100729768563,635.552900258105,576.390167701463,543.023056166772,735.803974478005,716.316438454173,537.080430468219,666.859470683445,637.239453264298,675.843455780246,595.06555614704,674.14657715318,649.452871007997,623.873807140342,700.025488654723,584.004417587485,584.069836425323,743.888609870484,551.232765207107,601.801591401023,673.270010281309,727.663113007956,732.575751326022,741.973375775571,540.095471228204,575.90067859736,742.115349565791,728.519627149757,650.472237622106,667.088457346617,671.694512460442,587.514755568704,697.81529663429,555.158170620527,613.973746894453,509.437602911086,524.117050551535,548.319941198384,606.160916491232,527.158968816709,577.809161203965,709.993360448544,525.221350186116,602.938532904835,694.466805351386,602.567755502315,695.561683207765,643.986152114873,633.7692269821,545.427836206624,572.532225004342,549.234853596438,7,12
1,NaN,NaN,2460.95791108,2461.2581012,2461.85801352,2461.46596024,2462.59027192,2463.01612936,NaN,2463.29975568,2463.29975568,2463.29992984,0,0,711.450521920407,1,-1,0.916666666666667,0.0833333333333333,811.272969969041,797.874310244055,682.431672885897,593.443894517493,648.67491407255,783.519777461407,698.014800252231,819.97502326091,672.365136316549,591.700129402649,716.201743992367,602.093342833847,733.500288153444,744.758555189121,800.530434264113,590.413632866376,721.427549519422,668.062993448944,669.501718161016,790.824265815484,793.547983079066,671.027676227106,731.259953747149,786.504416947993,785.211191097117,599.330165446671,607.587327457936,761.822232405222,790.094656287215,804.351221932591,810.816365238973,679.208262968086,613.525688275724,822.63417833264,727.653231478887,689.009941215009,790.182770622733,809.438619343219,588.429095839676,803.820870689688,709.286951378549,678.251695641958,641.469425697907,721.760127725285,834.331328421236,793.918382889748,800.483996961089,753.904209443805,720.860073133644,683.760521967498,671.160885693332,817.618154773317,790.2101817349,789.169768292567,814.998723996126,801.578018503323,629.002995472908,815.259295126257,682.885335882358,717.6675302872,0,0
0,0.400924040000064,0.258575199999996,2463.29992984,2463.59954408,2463.82445184,2463.699312,2464.55672128,2464.98285844,2464.95764532,2465.21622052,2465.26630304,2465.26643712,1,1,540,-1,1,0.483333333333333,3.51666666666667,489.052518789182,600.1623137667,540.64756851617,604.112394080963,629.173206833648,624.485361092479,467.251100341585,626.957236287425,424.109532288804,624.590143285065,416.974660814857,559.045528528448,443.146588515229,538.225501149422,561.194326366531,639.904137863313,489.220129868257,507.498707123541,643.090024718034,636.129905044894,510.816080193925,463.950355532417,564.557896175899,502.807740762849,654.138398018252,634.498493780373,499.945071524719,620.180189327494,564.045650164252,585.132524078535,455.090922200597,451.234530184376,451.644613999723,424.314572861595,645.19997085888,524.853371918745,436.570819209298,587.952794489238,449.389745912199,491.117851623523,530.5726373019,482.7512330603,429.913354205072,610.405618300655,646.067698862264,520.449217630179,662.490781450652,524.675605528503,618.265699944938,612.399414408509,470.657079404911,533.094810733318,454.771649856619,530.695925650853,491.027445304527,460.083914059521,502.764833564937,505.224847409836,654.901637067129,653.325280455801,9,14
0,0.434371599999849,0.275230199999896,2465.26643712,2466.9659998,2467.54936596,2467.13268328,2468.28176164,2468.70786472,2468.71613324,2468.99136344,2468.99136344,2468.9914962,0,0,711.450521920407,1,-1,0.266666666666667,0.733333333333333,624.644796557751,712.312430727247,611.955943594856,739.475216158978,787.814325793066,756.541851634164,596.914413762591,678.964125955174,794.002947511712,799.190101677432,682.949794137085,812.420059107055,590.418849515538,757.81333538538,664.492898064749,600.843987169042,665.791260730445,702.65484536623,800.095393354956,755.72797479594,693.56776344623,672.581534405618,737.406313251177,636.335734949167,763.837374445995,677.716576623353,747.674910135717,814.651871679132,738.238602760852,705.061727325843,638.995476432655,739.757347269611,680.96208643579,801.106134375175,620.929076504662,664.57749732613,726.013868069837,628.882117950038,725.412482724862,774.318085225528,651.725014598208,741.198198010465,783.124894266122,720.344897161344,601.163575751353,829.019099525539,801.732259170408,655.470721621565,691.944443927316,808.059526477084,632.472922397023,651.041817590445,753.843107145203,606.789509373734,821.656341405978,703.503941520388,777.951192573307,792.615800111905,644.595764088507,780.139163377056,10,0
1,0.451126039999963,0.23358675999998,2468.9914962,2469.29152672,2469.89125436,2469.43274464,2470.62325068,2471.04978204,2471.07437672,2471.30796348,2471.33303128,2471.33313512,1,0,540,1,-1,1.78333333333333,-5.78333333333333,436.086817650918,417.797024544736,511.81841925458,511.125052270673,637.01128630246,604.015969885466,462.150308396844,485.40279603456,452.550110148519,421.270177677801,598.609159464314,555.193825368864,660.42104649778,470.38174608898,505.906534982564,659.375737804006,627.791343411104,563.532406023996,489.925977692513,566.106242927675,432.908283118253,552.744084896699,496.762330456856,629.616453920045,637.873922620478,458.695851609746,548.435150843649,595.171077647025,567.909928154569,444.70975314974,538.916249508329,577.071178964449,426.710898892369,554.091399625221,528.231645905953,526.774310172366,582.874864763919,602.357081244357,481.95930972827,587.677149186226,534.894637937101,451.118637667226,422.18600941096,604.564635126251,625.814737482258,520.171035039527,449.750243558329,499.283674742706,639.080210007057,520.326956574426,466.684227989953,587.856628988021,422.787300702328,495.440878746692,585.856886718925,469.297868892304,543.471784357326,612.718325769803,631.889673489279,571.29311112751,10,14
0,0.484009120000337,0.225224599999819,2471.33313512,2471.63323032,2471.98291672,2471.78274556,2472.71544296,2473.14127628,2473.19945208,2473.42467668,2473.42480968,2473.42488628,1,1,368.549478079593,-1,-1,1.13333333333333,-7.86666666666667,305.100900774188,344.094650829276,354.810059043563,481.655465606767,325.821326572092,401.88199589291,272.435083482947,444.276733324494,422.623123947701,388.807453027299,482.898031635415,256.190339471014,252.390730565944,420.573612297543,369.529791272105,422.253226520932,347.73909618304,484.083785687484,338.753542972432,432.567651496906,422.64283835654,283.769484398106,312.572512158736,281.260206385152,489.64464434031,268.998581636881,296.5962311276,384.910808282057,360.109945095711,432.971274235908,265.369470863627,417.648111646309,327.434458120233,310.354540241503,349.051494910324,322.258516495006,255.166268860725,288.457728463438,482.750720136521,291.404356030062,426.4299995771,297.182284596051,436.232489676267,366.14255051661,362.696973381929,383.954319975892,349.058953149517,460.226872636022,318.109546987591,294.039789058095,435.872553426684,350.106419521185,277.514238846286,467.755833966961,296.588533891613,491.29762206279,344.656885613511,359.392320151718,387.790818718181,441.319489593918,10,15
0,0.375931039999614,0.266888160000235,2473.42488628,2475.01650164,2475.53291156,2475.21611208,2476.26521616,2476.69132344,2476.6411472,2476.90803536,2476.9747468,2476.97482676,1,1,625.725260960204,-1,-1,2,0.5,536.424551188388,590.91018787983,720.844883756642,727.483693358341,659.527840688307,692.392282998304,631.285052559871,546.659027118255,564.936248488511,721.939078797797,600.149329034579,708.250359448263,669.197189856473,591.645274572424,522.993400188674,584.090420336334,518.852533748481,606.281250486722,556.82543485198,571.495426267917,535.231388737934,660.533914146532,585.726105141276,715.092688238648,638.645389383843,631.841412900558,678.761329773572,626.640826678649,737.739336619915,571.437650725151,650.961980795528,639.393757819858,518.338321265622,715.075613953954,575.862806913835,630.31662203996,702.975893274186,515.635922387833,633.484271668205,736.619008101399,650.485494102473,551.12502396919,588.752898101743,523.239997568475,731.320779969314,603.915629630183,734.375675155404,685.148273300805,583.06814574414,730.732447031349,737.528883297099,585.70848459917,624.258279545597,654.97525933856,678.81648264948,528.733604300679,665.272678718685,687.520790766595,610.669937072941,535.369169854726,9,14
1,NaN,NaN,2476.97482676,2478.47466888,2478.94117872,2478.71625228,2479.67351488,2480.09972356,NaN,2480.38311984,2480.38311984,2480.38322848,0,0,711.450521920407,1,1,0.483333333333333,9.48333333333333,686.655653278204,639.681696273123,824.462875422428,726.88982080991,614.969277453527,588.046384581813,806.77459112908,604.127546953658,649.655868457351,613.436593470354,788.880853746503,629.137063014341,804.246114329281,661.041453004157,646.024310894707,683.023112935007,724.775095023638,763.008675834719,697.627568935127,689.717253821017,740.289423332592,781.695081524666,706.408441693702,603.625847406551,739.686612565495,777.854293391027,746.736829040649,831.211911427503,691.586855308423,785.738270781168,627.573919904414,693.93715585161,677.709434990841,815.79292570254,811.235359637098,606.990494547168,713.316245922476,656.311518955045,647.973327043658,683.619933604434,628.837701731032,615.518084201179,643.824519909923,708.625196695323,717.51766402764,776.714472323657,744.667511800944,769.207852333822,804.803432010394,768.158438531057,809.614870587667,604.710714504678,630.497942378972,769.368620805829,683.841113456388,625.808827128146,801.075726697272,731.659982032212,727.211545852605,674.743809640121,0,0
1,NaN,NaN,2480.38322848,2480.6913638,2480.88307664,2480.99953816,2481.7317128,2482.15805252,NaN,2482.44145444,2482.44145444,2482.44155552,0,0,540,1,1,0.7,4.7,551.048941208054,527.237878346136,507.588076511668,628.582645133707,430.932170249501,463.044442650764,547.309774208399,550.781940867938,418.227438454052,639.421254229043,624.026279612637,491.906777698702,612.12283701252,581.954380829068,431.902355838338,581.560383048928,622.418331495808,634.535126933886,433.897388359227,563.533115540733,637.490474938142,630.347908704937,520.844652589499,588.893467675137,647.112652548518,559.60176350935,586.051246259241,633.079524334444,448.408992937262,446.935978222602,435.055348418204,566.000867077918,599.407332971716,502.716720019092,563.810672106989,469.508196606321,488.034829667817,652.541667926776,595.982914588601,525.759358907087,567.944293614022,453.406049148959,586.026615485911,620.045701879061,569.327308510631,638.219661390876,449.93110960514,524.536497241506,431.846050203671,625.369582610369,450.96683787344,534.233775068835,657.356189811302,576.57287006308,602.378484571072,421.188134219603,487.866779149864,543.873174025072,577.712222186169,596.533340848289,0,0
1,NaN,NaN,2482.44155552,2482.74146928,2482.74154828,2483.11618108,2483.84840168,2484.27479468,NaN,2484.55810312,2484.55810312,2484.55819304,0,1,711.450521920407,-1,1,1.35,7.65,625.526180619569,642.280884290562,814.889127866336,716.21973781417,608.752967496191,728.671494333469,754.014648410198,775.665643384891,703.971292558865,700.026718068695,685.999751080203,770.315289647258,617.426342197643,788.178338620792,788.532426032866,771.193488589224,711.392923460815,651.719086569039,655.873334931735,762.192735932181,809.171982697101,757.154803087904,603.018340544114,757.736675218368,775.730082905509,653.912257788021,736.19607430666,710.16983864901,651.122414025244,646.993984304671,719.049953761858,608.220110391864,677.902147177062,825.011648655987,756.59922276122,690.693969333136,602.39867492073,800.448792030048,609.328463520101,820.982784197109,614.821070496175,631.588653492468,822.676778058325,601.347617579105,830.665614038023,717.294569294439,696.400062851847,612.182472020613,779.312076285396,618.71358558767,702.538503121227,633.446793841236,829.801259487085,776.506368049791,754.783200826138,682.45924809173,723.315228485195,810.917359476145,766.751388473734,672.706219589082,0,0
1,0.417845760000091,0.249738320000233,2484.55819304,2484.85816392,2485.16636252,2485.04955048,2485.89891408,2486.324949,2486.31675984,2486.56649816,2486.6082416,2486.608323,1,1,454.274739039796,-1,1,1.35,0.15,495.891150154963,393.940372246606,506.459329926666,404.827543205411,552.074591118139,357.386888482297,531.146815874046,462.487215529562,403.677299175076,482.874189883937,382.231929331817,478.99524142696,440.504402491327,570.486007858697,432.453829515604,428.666155771226,486.068592900868,433.471659926636,437.442778849961,368.702645669624,463.062388897525,346.881042378954,540.357342704445,540.649319497364,427.091763878349,387.751645139653,480.058875137128,510.219806255467,390.002489698127,546.458941913466,341.040767470226,423.34070907825,483.397149145223,457.511260770956,351.396553227478,338.634084687866,482.283307094463,528.594158575884,566.34871994161,345.888835462563,347.7968227447,334.237337580622,561.674624802084,558.358641021517,373.96141490832,428.612412583536,559.594425874296,537.35141017937,361.491827297649,451.145003570533,406.163341856654,415.310188169994,567.499923588902,537.11691976244,349.181901984245,518.936201468216,449.789411956213,415.805730360364,342.677574410556,398.076693767122,9,14
