success,rea_time,mov_time,initPixx,t_draw,t_kbdown,t_eyesfixed,t_go,t_disap,t_movStart,t_movEnd,t_cross,t_end,goResp,hitGoal,goalY,in_out,up_down,difficulty,attackerY,posMovStart,posMovEnd,Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60
0,0.506860959999358,0.291975080000157,7281.74323792,7282.0428266,7282.0429242,7282.15944704,7282.79431176,7283.2763666,7283.30117272,7283.5931478,7283.5931478,7283.5933576,0,1,540,-1,-1,0.05,-3.95,11,0,-2.17453831183989,0.0250998698578364,2.2015712289688,-2.43630826555235,2.23080473631246,-0.181898379712561,1.09091842764778,1.18686040084586,-1.32493382500768,1.86852287575828,2.52104776726808,-0.725968239547945,0.693178287066948,-0.619391930262106,2.45958785908858,1.89288479694993,-3.44032832656131,1.90061346406884,-1.43446203381591,3.21149611821621,-1.52426934856636,2.96191004751093,2.2858053133943,-2.33992469619374,1.8085610344041,0.755663407916126,-1.60618594548652,-0.505906254801979,0.896839809282951,-0.709047419751383,-0.129537727714269,-1.07273907210744,-0.232071192199494,-0.0600363297004316,-0.745184755203413,-2.4306586027291,-1.57480816962489,1.94561343186408,-0.341424783727653,3.11611338987199,-1.89430460781653,-0.160280833196834,-3.28360024619219,-1.42216808358545,-2.0182716187524,-3.28955922172958,-1.81283719465,-0.369641832171615,-2.2500673646114,-3.35095895590016,2.52423274133785,-2.71989023511615,2.17480517536338,1.8113659736688,1.2136123667902,-1.30364744121365,-1.12026713776505,-1.09340928367869,-1.56451892446747,3.56561592078093
1,NaN,NaN,7283.5933576,7283.8931354,7284.20958224,7284.23468192,7284.869247,7285.35161612,NaN,7285.66798968,7285.66798968,7285.66807144,0,0,368.549478079593,1,1,2,1,0,0,-2.69305286948087,-4.63730363414518,-2.06361056097912,-7.58224969479764,-7.09530469180134,-2.08543700268871,-2.38303792378462,-1.47922799646117,-7.02233791586655,-8.3747866790897,-6.71145066522484,-4.3659863493863,-1.90307610200817,-4.74980273768036,-2.90885508489048,-6.8403560791587,-3.10488026599216,-5.03146660348734,-7.98494881674126,-2.813449049235,-1.61683915859371,-2.99011472701179,-1.88643509542135,-5.35723765509332,-4.75831813407893,-6.8532799809622,-4.78788034140436,-3.68003796996959,-6.99601817231836,-7.09050838334867,-7.33265206394011,-4.8664014046235,-6.59664712542605,-2.16098856156406,-2.19098413942171,-6.42458924423311,-4.45608660471797,-1.90216539242345,-7.28703581834462,-4.11868676209746,-3.18445853706856,-5.50157205363026,-2.24988250997055,-4.0153289293054,-6.94014886408961,-5.42196347875458,-5.8665714234424,-8.28964431775303,-3.14612895775928,-6.23288587767285,-2.28224152913733,-6.69493364538827,-4.28538804405516,-3.62451868371285,-8.37001734801346,-5.62386794955782,-1.8629222402609,-5.52030135849374,-3.43277372909014,-1.74127422954446
1,0.506626960000176,0.258726039999601,7285.66807144,7285.96785968,7286.20955096,7286.13454412,7286.84456544,7287.32660288,7287.3511924,7287.60991844,7287.64318696,7287.64327652,1,1,454.274739039796,-1,-1,0.05,-6.45,11,16,-2.66902786843809,-0.647915535070407,-4.27506277390886,-5.52352412762822,-0.39721882052168,-1.71643453982859,-0.516553930410888,-4.81147571644384,-1.38072134723091,-5.62813955316355,-0.883099368743461,-1.45055338821661,-1.41430017651113,-4.28009590411228,-0.310887804925537,0.296981289798775,0.342909333985227,-4.85786157333593,-5.68567740447997,-3.53295627237745,-1.25667890090717,-2.10030361762283,0.769949525250929,-4.19811364202509,-2.45914983705425,0.193574428093406,-0.571165570454029,-0.451535320468329,-2.88752119549981,-4.65871995249618,-3.280102581919,-1.82992847913715,0.662419535228613,-1.06020508662633,-1.20674975948446,-0.63589126297588,-0.845734824575846,-4.38699359117363,-4.9264598748479,-3.26431284048089,-5.88227585162567,-5.76848701092688,-3.21550168918764,-1.54332153340462,-1.61076481562834,-3.51836748797257,-3.6662007275253,-3.69581669835334,-3.43332240866037,-3.76352620322211,-2.27388889610494,-2.34110832414854,-3.8699263876224,-1.25760185798481,-2.6323727939274,-1.47137155775802,-2.19063413877561,-6.03107527093989,-1.56135405499993,-4.88329033061769
1,0.473392519999834,0.225264680000691,7287.64327652,7287.94335672,7288.27632668,7288.09287904,7288.91114256,7289.3930402,7289.38453508,7289.60979976,7289.70972932,7289.70982308,1,1,368.549478079593,-1,-1,2,-7,11,15,-6.51166049175394,-3.50784037172951,-5.25158352240993,-2.65518262735063,-8.22126993973759,-7.5527381332321,-6.99173211958308,-2.49183285028863,-4.64658660564039,-4.49143690561286,-7.89524237275804,-3.72267867839037,-3.18837353107512,-6.11031349000175,-1.40197351686718,-3.86157308769271,-5.43013191049843,-3.36917148656943,-6.69956137267095,-4.89141036091421,-5.20062472017512,-2.35617356667478,-3.95015983048455,-8.41647375142994,-5.78787379625003,-2.55377989306018,-6.65823687858787,-4.14345674886589,-4.02195711925393,-8.0187914531484,-3.21899869606827,-8.58831822601265,-8.38005404844327,-5.70182785855,-1.87098320146483,-3.45375744808123,-3.14340599850645,-5.06709085930552,-4.54553399437966,-4.04110264346715,-6.81560874699674,-6.02293957861094,-1.47337439242332,-2.95596099189137,-3.74180139733315,-1.76058188594803,-6.29166758701804,-6.19628951894878,-1.77771372431766,-4.83999220602694,-5.33581791430448,-5.54487369009391,-4.85434453964601,-5.67014974005101,-6.44885504495396,-5.26824303701578,-8.16260413961478,-8.31837285213276,-7.93861206882959,-1.49821292606984
1,0.40660336000019,0.216976559999239,7289.70982308,7290.00958432,7290.20964908,7290.19287804,7290.84459576,7291.3264322,7291.25119912,7291.46817568,7291.6430984,7291.64317644,1,1,368.549478079593,-1,-1,0.05,-8.95,9,13,-4.2330359767681,-8.4301969250048,-7.4021213879708,-3.08880484062061,-1.88363672737418,-4.88943785683453,-8.19965961868015,-2.38090795494253,-3.7448226886089,-2.59675266244007,-2.26352411220552,-4.5685904628811,-3.99254422996488,-4.03153066428989,-7.49217562061987,-3.79773300075666,-8.0480077557822,-7.47985308387154,-7.7394661947968,-6.35210167354475,-2.09418660927768,-5.55151215010345,-6.55469402547456,-1.44076314600866,-2.59358259573958,-5.99857599965265,-7.24571500874711,-1.41071952796162,-6.17445550317315,-7.89622922636353,-4.61890863867537,-5.93799896177646,-5.04665018617587,-2.65710674169198,-7.98948892273819,-5.19986765027223,-1.7644873999563,-5.6898518493215,-5.63477920408317,-6.36266735581047,-8.29757028734972,-7.52327350810456,-2.15289439113743,-1.41859641559123,-4.0543800477197,-5.41582083451582,-8.12036583814499,-4.45506288602732,-1.7847456901742,-1.66225437198357,-7.80799909085636,-4.14005320080133,-6.96718596707767,-1.49351749073215,-2.07179619380375,-1.51047100152608,-3.30718514241726,-2.05092687727435,-4.5550111202209,-7.01717943730671
1,0.407360440000048,0.23312211999928,7291.64317644,7291.98475156,7292.19291972,7292.24294964,7292.87771188,7293.35978976,7293.28507232,7293.51819444,7293.67648132,7293.67656068,1,0,540,1,-1,0.05,-4.05,9,14,1.95220948648303,-3.08691020297636,-2.62531243332734,-1.68688485921926,-2.56120409634068,1.86457226351555,0.0096884194766691,3.27206300659389,-0.0686321517320887,3.2339395579715,-1.72514995722704,-2.23961318024279,1.12420711290644,0.311780725057517,2.19365079008057,-1.39325573353104,1.29450798518244,2.73720988977841,2.97276962657341,0.817592209997045,0.984590964212301,2.99112377558641,-1.50346431376752,0.536760600288959,-0.804861760392094,-3.57273207157651,-2.2458777525987,-1.14096408656768,-2.60814837714825,0.745379571935859,1.09985567489896,-2.9680925930919,1.49766951730285,-0.389308390406927,-0.445889220977974,-2.42786613916322,-1.96389962570531,1.00195867642168,2.89373811950312,0.400695671239069,0.641994922411208,2.86208154501669,-0.629285896233379,0.380322470429067,0.117133885016537,-2.36829390991942,0.28873119505133,2.97303656759599,-1.054486282435,1.48281134555994,-1.9347338885326,0.849673695024586,0.0538148399458387,0.364058179416173,-3.34051619933047,-0.201458317925866,-0.895870274804785,1.6454456281911,-0.995693594586861,-0.687893894114342
1,NaN,NaN,7293.67656068,7293.97644576,7294.11810036,7294.19293776,7294.82780368,7295.30980524,NaN,7295.62662664,7295.62662664,7295.6267282,0,0,368.549478079593,1,-1,1.5125,-10.5125,0,0,-6.53929999435353,-5.21337478235656,-4.1164580398909,-1.99285234146864,-2.13165308189052,-5.37788306037407,-5.88438979994175,-4.30105714592361,-7.13797625256317,-7.52804215444755,-7.02963538679729,-6.94913268241688,-5.90397601455194,-3.21923184538658,-3.29309199691374,-1.86619739888354,-3.70873545136981,-6.47378185970855,-4.51751256757179,-5.95226082066656,-5.37170643493766,-6.62701785811801,-5.65688403716911,-5.95429795367829,-4.91490430449096,-1.60293945051001,-2.3330117298781,-4.83147812009497,-6.28671969158789,-8.38604029874986,-2.53363273978897,-6.66459404707413,-3.01794192512195,-8.45103131755223,-4.63096436137255,-6.38969728264788,-3.84871001534689,-2.06582243598607,-4.51962901030464,-6.42360913735384,-6.14423381599403,-3.76534248853702,-2.12539636578058,-1.80541507419005,-2.38084385824362,-6.25646728693799,-7.10818295579124,-2.26449054518598,-6.20918143395923,-3.33498154721622,-4.6776707887105,-7.9665773291971,-4.41808482020225,-3.0106469861978,-6.09536343289504,-3.11613625927621,-8.56284382974284,-4.78211221805726,-2.25267805951991,-6.93773762466257
1,NaN,NaN,7295.6267282,7295.90145,7295.90153368,7296.12629248,7296.76109216,7297.24311292,NaN,7297.56009368,7297.56009368,7297.5601998,0,0,368.549478079593,1,1,0.5375,-0.4625,0,0,-1.76361162432059,-6.00887425022981,-6.30938763870009,-3.14226406273202,-2.88807344365384,-5.96459776015817,-6.43139176646146,-2.28633695600883,-7.60327603745216,-5.2645571415814,-6.81938277742813,-2.2545821064629,-2.13921851287202,-3.35632588282965,-1.98883027698648,-5.6737662864401,-8.54348007509081,-1.41320598966545,-2.39092102483955,-4.93146657386063,-3.11771248777663,-2.52488469320291,-4.45997823516648,-8.56786041333582,-2.99004428949512,-7.30067343345192,-4.52890705792833,-6.63659308028133,-7.86432232636381,-4.29270244606498,-1.61806630532975,-1.70243630131114,-3.92047995097451,-3.70919497285627,-3.37628205576067,-2.03438270549748,-7.23567239354946,-1.98954795072328,-3.08767795314021,-8.141883186917,-6.15349518320226,-2.31589075517139,-2.18966298641777,-7.26345290467533,-2.90563425094211,-2.80713183415607,-3.03031694958211,-8.12967171090055,-4.2962551964578,-6.79445934283833,-4.83987328912334,-5.84298311266319,-5.12972975301689,-5.27908626022963,-4.6852344199215,-8.18919115087088,-8.19517654926545,-2.3379727288464,-2.11883027027423,-5.19630030166204
0,0.00686115999997128,0.791859920000206,7297.5601998,7297.85992432,7297.86002756,7298.29299,7298.9278054,7299.40988256,7298.93466656,7299.72652648,7299.72652648,7299.72660488,0,1,711.450521920407,-1,1,2,7,2,0,3.11425071490621,4.70843861188548,3.56000359121805,3.48828050760957,4.83551905015908,6.46229904817944,4.83549574022538,6.40863411923359,5.32624274706778,3.45256410403182,3.21974557594216,7.75787080900299,4.60735068526934,8.55088232049241,3.98383151240546,3.22380290553531,2.29121102456109,4.52189620879662,2.42129774437575,1.9632320349473,7.17974401949993,5.77643742833372,6.77984256780981,2.1857806557607,4.04264395741698,1.85363200867279,4.97722651276822,4.17776177482271,4.96131090841518,3.96586612214518,8.36351052228705,1.94010365876452,4.61409637158073,6.07009134242589,8.4032786986286,6.87061319309118,6.53915353209737,8.15328719884035,4.26133887427253,3.49040508335146,1.94911973477551,2.15683949960172,5.54705708023495,6.29886794054812,7.20596804187894,5.04155329407858,7.06585730079874,4.76361949803507,3.31425486509354,1.55834455771273,7.34842049986827,7.15136554302105,7.67191331191284,1.76751876159989,2.26264951077801,5.38462256685656,5.63479091908605,6.57208728766094,6.9570588202423,7.14167385706769
1,0.406746399999975,0.241905480000241,7299.72660488,7306.32645972,7307.0765482,7306.51808544,7307.71139936,7308.19330972,7308.11814576,7308.36005124,7308.50996236,7308.51010988,1,1,454.274739039796,-1,1,2,-0.5,9,14,0.141598173360088,-4.67272781444969,-0.248987947867491,-2.67797098773097,-3.18901493774723,-0.228132592669044,-1.21284784729717,-5.39310003693646,-3.62144851851614,-2.83414745425324,-0.704866494565,-3.34453468601318,-3.45451578286865,-2.49662152854682,-1.44731477263424,-3.21880079320501,-1.67110927356937,-0.503205271345619,-5.64190727248845,-1.27335076300746,-4.41763593345249,-5.54353240827698,-4.29322471080221,-3.42542100626257,-0.632528916652287,-4.33309095855454,-4.883240150638,-1.02803625573527,-2.50901396742808,0.779112382980294,-3.14440846068774,-5.08341985585725,-3.19825400799254,-3.93479881564739,-5.09416715187269,-5.23215008132316,-2.93464921668661,-1.65320760842874,-2.86320639588411,-4.40080479356694,-2.30747380147517,-5.78121449075979,-2.19421474378895,0.826439166730007,-1.58942528579404,-5.3358273139268,-2.99669680981068,-0.502866179706403,-2.9850919342725,-4.41216658458214,0.67385267607547,-4.24405412999089,-2.15966910359385,0.389805694753072,1.0208375787528,-2.48045075702405,-1.53943911225219,-4.2175979730921,-6.01413491462078,-5.14890333803098
1,NaN,NaN,7308.51010988,7308.81044568,7309.49344916,7309.09310744,7310.12840496,7310.60996732,NaN,7310.92663428,7310.92663428,7310.92673536,0,0,368.549478079593,1,1,1.5125,0.5125,0,0,-5.25318297175792,-3.67688890815557,-5.16082446368056,-8.46026178094868,-6.74707005116468,-8.24187698771534,-7.85839189163037,-4.19807866639487,-8.26054375482018,-3.55854164872259,-2.88437858272554,-7.32690356065565,-3.07763883340706,-6.10875437529683,-4.78931221019469,-8.23783637903708,-6.46364183585405,-6.01165807073487,-2.28742334365173,-1.48466978389135,-1.72318273900742,-2.53741478892017,-8.35983989786908,-6.63180853920381,-5.60151441864647,-8.1592528520776,-8.56032400713055,-7.73689921340761,-2.28175350492646,-1.46630722421995,-8.23563159714996,-4.03516048263755,-4.26173925501853,-3.35267919657473,-1.80063855111945,-1.79996457851912,-2.25907594470101,-5.35262545854788,-2.55916881288244,-8.47743293935127,-8.26454239351112,-5.23690032654801,-5.13788670972259,-5.54607201956359,-5.29820146711922,-2.33956827047644,-1.63994067737467,-8.22725020097619,-7.52641614084732,-3.0866589898265,-7.28928480841119,-3.04616778185124,-7.77530879221206,-7.64178399718559,-5.04385414227418,-7.11266278308849,-8.23630824666069,-5.68108669233259,-5.38656580040541,-7.98940398098059
1,0.431930079999802,0.250242199999775,7310.92673536,7311.268637,7311.75164344,7311.36813504,7312.38624644,7312.86838096,7312.81817652,7313.06841872,7313.18499356,7313.18508732,1,1,368.549478079593,-1,1,1.5125,-2.5125,10,15,-3.07514279463853,-8.05849081200775,-2.49568681663598,-7.94850226999399,-5.05866147387126,-4.75990446504628,-4.76735929999028,-6.43608832905304,-2.52438091211913,-7.80122704963711,-7.0096683949117,-2.99371122714473,-8.59473949396856,-7.66603407382359,-7.44194888508923,-1.60932608449334,-1.79535040819988,-6.17320488359948,-1.52336404277329,-6.55086430973675,-8.57391260165325,-7.10891853743415,-7.14232182935744,-7.51683167468599,-4.41674452630764,-7.74728951893469,-2.41880520288375,-5.21156093060303,-1.99957707375907,-4.86293807359227,-2.65944386917226,-2.15520403732938,-3.01960856954639,-4.49259862977708,-2.66409532291996,-7.66570656231457,-5.36228801459139,-1.66177540321469,-1.46295705608637,-3.92645530093802,-3.46456062333809,-7.73143037058477,-2.950457131074,-1.54886876365122,-6.18311495422431,-4.28053330605836,-3.32538405229192,-2.7267571124269,-7.07255301399692,-2.28681259549659,-2.6242923170919,-5.39776112524742,-7.57413631750597,-4.20437260822202,-4.2463260944993,-8.47482473485792,-2.30886178293904,-2.98186420261261,-4.70527208327701,-5.10770387962113
1,NaN,NaN,7313.18508732,7313.48531476,7313.94337872,7313.60148616,7314.57807448,7315.0600068,NaN,7315.37669296,7315.37669296,7315.37678864,0,1,625.725260960204,-1,-1,2,0.5,0,0,0.0460291214677486,1.4499623340363,4.10929529616879,4.1431782205023,4.00940072742918,2.4575940581006,4.15132099055467,5.58402251311388,4.68401125386376,3.84127989319453,4.13497614519298,0.8231584198886,5.44875434263437,0.657783688871824,5.08528428257339,5.00443988503286,1.10463846649905,2.49450298888203,5.9364927727567,-0.866214801889148,-0.645897993915057,5.48917036901275,2.06293100189543,1.62863211866766,1.13597882518701,4.70122293599222,3.95724105251655,-0.161850628614163,6.09103841886495,1.75190778296566,-0.774732277293043,1.67840236561231,5.56403477561647,0.0939857460607465,2.59169350428868,3.11030247674534,4.91374109306953,2.48485512690895,-0.811008956377763,3.97409505157887,4.23921414234983,2.7244899369106,2.75085714124371,6.06272762927568,2.55379464476153,0.154442329246431,-0.555666106609348,-0.617220406678534,5.30132567240724,4.9738319235229,-0.96443072262973,2.42977654554532,3.15044245987199,0.527620673882701,-1.06476883711504,6.06928694494081,-0.846068757944797,5.08530552873031,6.09420595207694,2.14623789347915
1,0.381843879999906,0.291977799999586,7315.37678864,7315.68501624,7315.82651364,7315.88486032,7316.51967428,7317.00173236,7316.90151816,7317.19349596,7317.31842772,7317.31852136,1,0,625.725260960204,1,-1,1.025,-2.525,8,14,2.12253846649435,-0.0758253621237071,-1.0573553978728,3.09985889269269,1.23385533226688,1.95307764677449,2.85105030900507,2.27620952995366,2.32509775222775,3.415351543433,1.50874649724633,-0.402976410500792,5.93730373869242,3.80474165436845,1.99635498381472,3.00098423244368,2.26459567847809,3.7970268046864,0.866312087713967,0.745360165820578,0.418665944843585,0.392757072696965,3.11127466368897,-0.188274404337758,0.0417091148606943,5.24838670439554,2.52396266484985,0.0153048822943909,5.71682910058514,-0.462190077980943,-0.658143817242237,5.47239727628431,4.7355730006423,4.2590668816281,2.09338882634603,1.31032922800531,3.20369108252419,3.5318063874707,1.6013838122826,-0.753845035806762,-0.850984850830378,-0.00153105855713687,3.41405102340544,5.05545108868797,2.24694079372331,2.13865971687947,1.70019560797694,1.32421806350659,1.88065311251993,5.71092597562703,3.40464200622969,5.76847725649107,1.0659193473203,0.157292382082586,3.98706266023005,5.0582761046345,5.7947679312836,-0.56649413069715,-0.879121082932931,1.1612744042982
1,NaN,NaN,7317.31852136,7317.6186954,7317.80998356,7317.91822012,7318.55301824,7319.03515624,NaN,7319.35199972,7319.35199972,7319.35210464,0,1,625.725260960204,-1,1,1.5125,4.9875,0,0,-0.238130816687794,2.34677688424643,2.87294909332339,3.68050728414478,5.31399932895413,-0.505207133266279,1.26372838378285,5.46066235890767,2.11522907807947,5.67908414831574,0.833596443457782,5.4648822326233,3.27941273027437,0.707509843862117,2.63569726122696,1.98298900826355,1.85961401821044,5.2882365455307,4.44399405429686,2.51142617555058,2.25902699107681,4.47174692536695,-1.07389462363048,5.2046914103132,2.45051765994673,3.91018987063002,2.93959323638723,-0.0106482024232637,5.67662085909341,1.76088003652856,1.27803506779248,3.26603987324418,6.00650525164902,4.4883412602679,4.07536907267042,1.68861085271152,3.70354930698972,2.30652780017672,2.98588111807328,0.406329473341061,5.29951243118257,3.01983919281172,4.47676437479216,-0.264918566926739,0.554151684516027,0.043041731769665,6.00889712926971,1.66148394512887,3.93491383291266,3.53332673586501,4.37007647312037,4.54680913610868,-0.461915330360764,2.41705058412921,4.16890915688908,1.24310513215589,4.59395896668146,5.49546093674253,-0.0843129288302542,0.455248849431849
1,0.406646559999899,0.233609439999782,7319.35210464,7319.65206064,7319.98502844,7319.85993072,7320.619933,7321.1017578,7321.02657956,7321.260189,7321.41844896,7321.41852904,1,0,454.274739039796,1,-1,0.05,-6.55,10,14,-5.09689523514382,-3.56200543243806,-3.92390449600528,-5.67100223203976,-3.4883546836926,-0.620322187328644,0.192818196803042,-1.40106125014602,-2.34032680726986,0.292859689695213,-2.94084850208627,-1.28236885820106,0.741327885656952,-4.86904710990292,-1.12236020088689,-5.4130018449802,-5.52749273928478,-5.68313721252107,-2.88254221601958,-2.49294736124188,-1.17237687734648,-0.748798589990121,-2.147420195015,-1.50400024648843,-6.03649218259713,-0.464441437561451,-0.028704935854327,-4.80204563530597,-5.46132474662457,-2.98113061311712,-5.58503129720736,-6.05413714145806,-1.09600652770522,-1.22204804850876,-6.03714285569417,0.393054429123338,-5.45999932168401,-2.44521414231202,-4.50221666798826,-5.27887150545059,-2.43511836907342,-3.96275785770696,-5.44850988140888,-5.17033088099899,-5.57814468392216,-3.36339905988274,-5.75233593354406,-2.89963232617381,0.347772477024426,-4.02513389345154,-1.64431376726107,-2.32430249926293,0.522991568652331,-2.22912706637413,-3.87855275504272,-5.2787480181197,-4.61834254443244,0.407427793343749,0.515898435035709,-1.55331896731029
1,NaN,NaN,7321.41852904,7321.71847376,7321.7933694,7322.05157296,7322.68637948,7323.1684294,NaN,7323.48535604,7323.48535604,7323.48546672,0,0,711.450521920407,1,1,1.5125,10.5125,0,0,2.55448574479357,7.68753856154134,7.44941464115137,6.64037376674481,3.10781535022338,2.45583677785988,6.45778311524955,8.38277220295452,2.37404936062379,2.58089187475533,7.00241549378958,7.64155543803646,6.88936745670373,7.58303702092728,5.57433894862338,6.83565518721075,7.0062989955147,4.79964121070267,7.67728964801729,2.98550041530645,3.63627211386863,8.59656495383152,7.27830720921138,5.35146049644432,3.49273445957219,7.42264347357201,6.16458946801167,5.94890130041977,8.42080746069528,3.98565080800952,4.90190609311043,4.14344473475679,5.49573525589348,2.57389551969144,7.11304899727125,2.68361980698325,7.86468971885988,8.43715401274941,7.99125466772104,7.09720768248637,4.8504899913818,7.38306150210721,5.9876165517547,2.20488594292176,4.73368487804497,2.48466646548578,3.37518231871809,4.08487571347164,7.82594874145671,2.87132858663936,2.64383561293934,7.03864382984579,2.76654008523938,3.31184178819403,7.60234359778252,1.80541678485445,2.49263853371545,3.46394534927958,1.58824943196876,5.07884356917298
1,NaN,NaN,7323.48546672,7323.78548416,7324.16000624,7324.05995192,7324.79490672,7325.27707964,NaN,7325.59344312,7325.59344312,7325.59353124,0,1,454.274739039796,-1,-1,1.025,-5.475,0,0,-4.07203011660901,-3.61309700397387,-1.02696203460564,-5.03727459367323,-1.66141682182998,0.80183044726546,-2.91284457567519,1.05382882084827,0.628602715443615,0.434478534818903,-1.18839661358667,-0.270311459467029,-2.72635037736672,-0.513455895657619,-5.47486814315256,-4.25599888223009,-1.24576201567438,-1.45373719545664,-4.94563238825737,-0.0611738045973766,0.69144047237629,0.921946984040714,0.228067987794639,-1.88865759296631,-3.14349872521636,-1.58934114839089,-2.95856555874174,-3.78484237126519,-1.21826594946989,0.835854786007893,-0.524884388815592,-3.92368329180655,-5.06123250130041,-1.05804964568493,0.441073442815539,-2.15357877589509,-5.63102363353174,-5.294733969053,-6.02542494389321,0.780274171290108,-0.236851494078133,-2.13822348857317,-1.44617103941898,-3.95567664456345,-3.57080809284576,-5.6466727211465,-2.69521771135935,-1.14324062140167,-3.43926965845384,-5.76209662677882,-1.65580270585331,0.562662169498225,-4.18078686786914,-2.19150548462784,-4.34814913021197,0.62908054338067,-5.10442562954307,-1.02248604984574,0.423717967647091,-0.749872560270074
1,0.473306599999887,0.26693879999948,7325.59353124,7325.89349864,7326.21002456,7326.07666864,7326.84499548,7327.32705224,7327.31830208,7327.58524088,7327.64349044,7327.64359116,1,0,454.274739039796,1,-1,1.5125,-8.0125,11,16,-4.88378522114757,-5.60745507355098,0.980456305838923,-4.36653118764876,-5.38442487724591,0.485750745544154,-2.59267800329133,-2.53023559794892,-5.54529101169523,-5.51962660506112,-3.95176448862554,-6.03195364880031,-4.60737078923523,-4.14890492322992,-4.8286117585032,-0.527792638604551,-4.33855224453607,-1.5331506340459,0.648969824389979,-5.50803287252661,-1.81688807389322,-5.64452080405673,-2.55386439315164,-0.371067632863873,-4.91250486612505,-2.28671575792765,-3.03392481113218,-1.65108105931824,-5.30952781431413,-1.63781861910986,0.420550106594433,-4.71640278607414,-1.22054753222035,-3.19317905140159,-4.08719435343606,-0.523865029188624,-2.30788181346621,-2.80338935659999,-2.32007056349815,-4.46591152400691,-0.225889200227886,-2.60727003766907,-5.12719348937803,-0.595860722086872,-4.107392252102,-5.44783137766903,-2.49106818259494,-5.27276447287033,-4.5823586901656,0.210097354314213,-0.0891236933909039,-4.06300064260406,-2.87060711201825,-5.07817370036051,-4.15957314221987,-0.912943152727775,-2.23077541661836,-4.02830280239355,-5.86200378310187,-4.42940507757512
1,0.448809319999782,0.258412000000135,7327.64359116,7327.94332924,7328.26020784,7328.29332872,7328.92811208,7329.41019896,7329.3769214,7329.6353334,7329.72689228,7329.72706572,1,0,711.450521920407,1,-1,0.05,0.95,10,15,1.95012061599328,6.64598614814422,2.07499019984746,3.12197441822895,8.32679669049438,4.47214556890104,5.04294258800533,2.13986948655283,2.25794764817085,1.48437832240972,7.52816499014248,5.73822824841539,4.57015860113814,2.75673508143538,7.97304377638548,5.93974068547497,3.29466645950516,7.57016745723252,8.58156450574495,8.50012813209839,3.00495880092958,4.93620582395739,4.10859307839313,5.5898335117901,3.15384043511418,6.23331094040194,4.14503514057763,6.60898910956333,5.52352591567109,5.5656470841858,8.47528836880321,4.0860111414285,2.62027556088713,5.21299278099543,7.45952244272968,3.05445724926304,3.9955201375092,8.00400082775909,5.71402340561165,2.18634211297925,3.57869222498757,5.27985713092242,3.30227936668163,7.48811173763106,2.33841975688614,5.06371318331751,7.45045470610069,5.64675477543618,8.11377993839131,6.63318834481687,2.58807979246857,3.25664393192357,5.88749878362704,3.61208225791614,6.14984416947004,1.81748320682187,6.83240794048142,6.20143063351219,7.34394649893522,5.90186590566174
1,0.431928279999738,0.25862343999961,7329.72706572,7330.06882612,7330.360258,7330.22668332,7330.99476092,7331.4768874,7331.4266892,7331.68531264,7331.79355824,7331.7936502,1,1,368.549478079593,-1,1,0.5375,-1.5375,9,14,-5.28692313499731,-3.3191930929005,-4.22086243063915,-5.69799882912934,-2.1536489884193,-6.48989962436975,-8.13677923474817,-7.52331127875683,-5.51149073762338,-3.86336384693642,-2.90122025594694,-3.73912449119603,-1.56643793938622,-8.32075471665168,-8.52997152934547,-4.68120828980592,-5.78670981617965,-8.0233802413941,-5.77031923258973,-4.86327640704052,-4.90354520049421,-5.52097815227988,-7.97880126961312,-3.41974581628062,-2.56290307138427,-6.59104548652787,-2.19604852802888,-6.50357227833423,-3.88022980945825,-4.44256408369529,-3.67456114219254,-3.67219557630987,-4.40917776866172,-6.80567841098083,-4.70730667446553,-5.55035795987635,-5.31103208101841,-8.13942888655941,-6.69555745778068,-6.23001119544277,-7.18060276039367,-4.08617401474688,-5.99736703952285,-3.78717705742113,-7.23406627455277,-1.51284298421719,-7.02287776532845,-3.71805964806316,-4.74075777661047,-7.39420571054011,-5.80918507986131,-4.64753406902819,-5.87733129472532,-2.90140538576291,-3.29202791345309,-7.41809519788796,-3.38599018234659,-8.29564581353434,-6.27501346763818,-7.14366990345838
